Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    55184	     	    30430	     	     2468
        0	     	        0	     	    54283	     	    31253	     	     2462
        0	     	        0	     	    57105	     	    36788	     	     2526
        0	     	        0	     	    55562	     	    31101	     	     2350
        0	     	        0	     	    54478	     	    31399	     	     2431
        0	     	        0	     	    55171	     	    32530	     	     2432
        0	     	        0	     	    55212	     	    30899	     	     2424
        0	     	        0	     	    54638	     	    32358	     	     2444
        0	     	        0	     	    55164	     	    31792	     	     2480
        0	     	        0	     	    54664	     	    31250	     	     2476
        0	     	        0	     	    56790	     	    35638	     	     2508
        0	     	        0	     	    55160	     	    31466	     	     2391
        0	     	        0	     	    54636	     	    30997	     	     2539
        0	     	        0	     	    55098	     	    31786	     	     2451
        0	     	        0	     	    55540	     	    31465	     	     2521
        0	     	        0	     	    54578	     	    30896	     	     2525
        0	     	        0	     	    55392	     	    32038	     	     2513
        0	     	        0	     	    55910	     	    33130	     	     2542
        0	     	        0	     	    54495	     	    31803	     	     2473
        0	     	        0	     	    54927	     	    31402	     	     2491
