Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    48663	     	    32522	     	     2397
        0	     	        0	     	    48069	     	    33663	     	     2370
        0	     	        0	     	    47895	     	    32420	     	     2376
        0	     	        0	     	    47996	     	    31469	     	     2382
        0	     	        0	     	    47686	     	    32903	     	     2357
        0	     	        0	     	    48434	     	    33491	     	     2385
        0	     	        0	     	    47544	     	    32687	     	     2251
        0	     	        0	     	    48033	     	    31909	     	     2366
        0	     	        0	     	    48251	     	    32308	     	     2388
        0	     	        0	     	    48697	     	    32772	     	     2425
        0	     	        0	     	    50515	     	    35888	     	     2429
        0	     	        0	     	    48281	     	    31345	     	     2404
        0	     	        0	     	    47235	     	    31399	     	     2347
        0	     	        0	     	    48023	     	    32415	     	     2336
        0	     	        0	     	    48262	     	    32217	     	     2293
        0	     	        0	     	    47855	     	    32025	     	     2275
        0	     	        0	     	    47763	     	    32048	     	     2403
        0	     	        0	     	    48262	     	    30533	     	     2331
        0	     	        0	     	    47094	     	    29781	     	     2337
        0	     	        0	     	    48109	     	    32792	     	     2320
