Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    50111	     	    30248	     	     2360
        0	     	        0	     	    50896	     	    31246	     	     2417
        0	     	        0	     	    50776	     	    31543	     	     2476
        0	     	        0	     	    51170	     	    33009	     	     2396
        0	     	        0	     	    50866	     	    31317	     	     2368
        0	     	        0	     	    50496	     	    31870	     	     2441
        0	     	        0	     	    51010	     	    32219	     	     2491
        0	     	        0	     	    51146	     	    32994	     	     2356
        0	     	        0	     	    51087	     	    31220	     	     2368
        0	     	        0	     	    51475	     	    32245	     	     2436
        0	     	        0	     	    50621	     	    31199	     	     2411
        0	     	        0	     	    50785	     	    32195	     	     2381
        0	     	        0	     	    52242	     	    37102	     	     2449
        0	     	        0	     	    51028	     	    31536	     	     2476
        0	     	        0	     	    51781	     	    33172	     	     2395
        0	     	        0	     	    51009	     	    31175	     	     2397
        0	     	        0	     	    51233	     	    31777	     	     2457
        0	     	        0	     	    51350	     	    31361	     	     2459
        0	     	        0	     	    52735	     	    36728	     	     2521
        0	     	        0	     	    50297	     	    32221	     	     2371
Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    49088	     	    31223	     	     2308
        0	     	        0	     	    49374	     	    32412	     	     2411
        0	     	        0	     	    49576	     	    32243	     	     2501
        0	     	        0	     	    49785	     	    32243	     	     2479
        0	     	        0	     	    49934	     	    32818	     	     2441
        0	     	        0	     	    50108	     	    32427	     	     2353
        0	     	        0	     	    50493	     	    34067	     	     2439
        0	     	        0	     	    49193	     	    32272	     	     2407
        0	     	        0	     	    50118	     	    30746	     	     2359
        0	     	        0	     	    50561	     	    32323	     	     2385
        0	     	        0	     	    49648	     	    33063	     	     2349
        0	     	        0	     	    49108	     	    29310	     	     2402
        0	     	        0	     	    49566	     	    32498	     	     2434
        0	     	        0	     	    51157	     	    36618	     	     2447
        0	     	        0	     	    52499	     	    34199	     	     2417
        0	     	        0	     	    50232	     	    32621	     	     2378
        0	     	        0	     	    50074	     	    32377	     	     2440
        0	     	        0	     	    49290	     	    32770	     	     2404
        0	     	        0	     	    50404	     	    33844	     	     2466
        0	     	        0	     	    49707	     	    32581	     	     2421
