Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	     1917	     	    33759	     	     1725
        0	     	        0	     	     1036	     	    34029	     	     1714
        0	     	        0	     	     1414	     	    33056	     	     1779
        0	     	        0	     	      550	     	    32441	     	     1735
        0	     	        0	     	      759	     	    32242	     	     1773
        0	     	        0	     	      777	     	    33445	     	     1711
        0	     	        0	     	     1288	     	    33115	     	     1667
        0	     	        0	     	      566	     	    30690	     	     1747
        0	     	        0	     	     1400	     	    32920	     	     1770
        0	     	        0	     	     2050	     	    34356	     	     1752
        0	     	        0	     	     1116	     	    33983	     	     1736
        0	     	        0	     	      663	     	    33731	     	     1706
        0	     	        0	     	     1283	     	    34998	     	     1733
        0	     	        0	     	     1962	     	    32899	     	     1791
        0	     	        0	     	     1046	     	    33896	     	     1778
        0	     	        0	     	     1753	     	    33438	     	     1796
        0	     	        0	     	     2403	     	    38174	     	     1791
        0	     	        0	     	      478	     	    33113	     	     1691
        0	     	        0	     	     1175	     	    33673	     	     1671
        0	     	        0	     	      688	     	    33108	     	     1721
        0	     	        0	     	     2326	     	    39296	     	     1771
        0	     	        0	     	     1587	     	    32843	     	     1674
        0	     	        0	     	     1090	     	    32190	     	     1735
        0	     	        0	     	     1412	     	    33440	     	     1748
        0	     	        0	     	     1943	     	    38073	     	     1752
        0	     	        0	     	     1303	     	    34645	     	     1819
        0	     	        0	     	     2968	     	    38421	     	     1767
        0	     	        0	     	     1170	     	    34261	     	     1831
        0	     	        0	     	     1560	     	    33232	     	     1708
        0	     	        0	     	      427	     	    31246	     	     1676
        0	     	        0	     	     1121	     	    34407	     	     1824
        0	     	        0	     	     1128	     	    33865	     	     1763
        0	     	        0	     	     1315	     	    33929	     	     1756
        0	     	        0	     	     1081	     	    33975	     	     1703
        0	     	        0	     	     1343	     	    34265	     	     1752
        0	     	        0	     	     1108	     	    34444	     	     1723
        0	     	        0	     	     3025	     	    37696	     	     1729
        0	     	        0	     	     1234	     	    33937	     	     1796
        0	     	        0	     	     1517	     	    34193	     	     1810
        0	     	        0	     	     1469	     	    33979	     	     1799
        0	     	        0	     	     3202	     	    39013	     	     1878
        0	     	        0	     	     1295	     	    32685	     	     1738
        0	     	        0	     	     1186	     	    34014	     	     1768
        0	     	        0	     	      993	     	    34762	     	     1709
        0	     	        0	     	     1213	     	    34576	     	     1691
        0	     	        0	     	     1465	     	    33266	     	     1793
        0	     	        0	     	     1467	     	    33895	     	     1739
        0	     	        0	     	     1076	     	    33366	     	     1760
        0	     	        0	     	      708	     	    33548	     	     1680
        0	     	        0	     	      397	     	    31327	     	     1781
        0	     	        0	     	     2587	     	    39670	     	     1798
        0	     	        0	     	     1261	     	    33576	     	     1798
        0	     	        0	     	     1437	     	    34718	     	     1790
        0	     	        0	     	      453	     	    33371	     	     1766
        0	     	        0	     	     1188	     	    34060	     	     1767
        0	     	        0	     	     1370	     	    33708	     	     1754
        0	     	        0	     	     2074	     	    36828	     	     1831
        0	     	        0	     	     1312	     	    33264	     	     1803
        0	     	        0	     	      858	     	    33838	     	     1711
        0	     	        0	     	     1378	     	    32912	     	     1739
        0	     	        0	     	     1026	     	    33611	     	     1696
        0	     	        0	     	     1954	     	    33501	     	     1787
        0	     	        0	     	      609	     	    33293	     	     1728
        0	     	        0	     	     1786	     	    34050	     	     1746
        0	     	        0	     	     1037	     	    33851	     	     1801
        0	     	        0	     	     1789	     	    32496	     	     1792
        0	     	        0	     	     1453	     	    33614	     	     1729
        0	     	        0	     	     1022	     	    33618	     	     1786
        0	     	        0	     	     1337	     	    34185	     	     1796
        0	     	        0	     	      446	     	    31547	     	     1780
        0	     	        0	     	     1526	     	    33202	     	     1819
        0	     	        0	     	     1219	     	    35014	     	     1690
        0	     	        0	     	     1805	     	    34668	     	     1816
        0	     	        0	     	     1304	     	    35198	     	     1821
        0	     	        0	     	     1364	     	    34261	     	     1745
        0	     	        0	     	     1770	     	    34306	     	     1707
        0	     	        0	     	     1339	     	    33641	     	     1719
        0	     	        0	     	     1868	     	    33618	     	     1717
        0	     	        0	     	     1859	     	    34268	     	     1697
        0	     	        0	     	     1252	     	    34746	     	     1766
        0	     	        0	     	     2582	     	    37565	     	     1802
        0	     	        0	     	      735	     	    34647	     	     1737
        0	     	        0	     	      989	     	    34318	     	     1798
        0	     	        0	     	     1602	     	    35126	     	     1780
        0	     	        0	     	     1199	     	    33747	     	     1709
        0	     	        0	     	     1334	     	    34775	     	     1740
        0	     	        0	     	     2738	     	    38934	     	     1728
        0	     	        0	     	     1107	     	    34872	     	     1751
        0	     	        0	     	     1557	     	    33900	     	     1784
        0	     	        0	     	      702	     	    31951	     	     1675
        0	     	        0	     	     1227	     	    34069	     	     1781
        0	     	        0	     	     1635	     	    33266	     	     1711
        0	     	        0	     	     1567	     	    33745	     	     1787
        0	     	        0	     	     1298	     	    33670	     	     1721
        0	     	        0	     	     2198	     	    34207	     	     1810
        0	     	        0	     	     1293	     	    34233	     	     1782
        0	     	        0	     	     1096	     	    34579	     	     1785
        0	     	        0	     	     1668	     	    35812	     	     1794
        0	     	        0	     	     1718	     	    33291	     	     1749
        0	     	        0	     	     1888	     	    33915	     	     1790
        0	     	        0	     	     1201	     	    33505	     	     1802
        0	     	        0	     	     1569	     	    33926	     	     1779
        0	     	        0	     	     1845	     	    34686	     	     1670
        0	     	        0	     	     1106	     	    34047	     	     1736
        0	     	        0	     	     2440	     	    38470	     	     1795
        0	     	        0	     	      726	     	    33888	     	     1752
        0	     	        0	     	     1925	     	    38081	     	     1787
        0	     	        0	     	     1308	     	    34714	     	     1710
        0	     	        0	     	     1262	     	    35295	     	     1840
        0	     	        0	     	      728	     	    34627	     	     1725
        0	     	        0	     	     3677	     	    40200	     	     1773
        0	     	        0	     	     1183	     	    34317	     	     1784
        0	     	        0	     	     3056	     	    37150	     	     1806
        0	     	        0	     	      640	     	    34495	     	     1758
        0	     	        0	     	     1372	     	    34943	     	     1703
        0	     	        0	     	     1158	     	    34792	     	     1774
        0	     	        0	     	     2246	     	    35133	     	     1815
        0	     	        0	     	     1408	     	    34284	     	     1734
        0	     	        0	     	     1279	     	    35251	     	     1863
        0	     	        0	     	     1085	     	    34716	     	     1826
        0	     	        0	     	     1540	     	    34486	     	     1814
        0	     	        0	     	     1230	     	    33886	     	     1763
        0	     	        0	     	     1304	     	    34665	     	     1769
        0	     	        0	     	     1157	     	    34103	     	     1762
        0	     	        0	     	     1727	     	    33651	     	     1779
        0	     	        0	     	     1910	     	    34136	     	     1800
        0	     	        0	     	     2111	     	    35759	     	     1841
        0	     	        0	     	      685	     	    35037	     	     1839
        0	     	        0	     	     1730	     	    35949	     	     1721
        0	     	        0	     	      464	     	    31651	     	     1731
        0	     	        0	     	     2581	     	    39516	     	     1766
        0	     	        0	     	     1916	     	    35795	     	     1807
        0	     	        0	     	     1462	     	    34771	     	     1744
        0	     	        0	     	     1309	     	    34421	     	     1769
        0	     	        0	     	      780	     	    35480	     	     1824
        0	     	        0	     	     1452	     	    34117	     	     1842
        0	     	        0	     	     3175	     	    41792	     	     1842
        0	     	        0	     	     1075	     	    34572	     	     1684
        0	     	        0	     	     2064	     	    35046	     	     1705
        0	     	        0	     	     1340	     	    34130	     	     1723
        0	     	        0	     	     1086	     	    34510	     	     1753
        0	     	        0	     	     1531	     	    34574	     	     1758
        0	     	        0	     	      979	     	    35641	     	     1775
        0	     	        0	     	     1189	     	    34904	     	     1732
        0	     	        0	     	     1466	     	    34860	     	     1798
        0	     	        0	     	     1361	     	    33308	     	     1728
        0	     	        0	     	     1179	     	    35437	     	     1728
        0	     	        0	     	     1317	     	    34875	     	     1728
        0	     	        0	     	     1380	     	    34913	     	     1809
        0	     	        0	     	      923	     	    34365	     	     1729
        0	     	        0	     	     1918	     	    33498	     	     1781
