Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    57157	     	    34364	     	     1678
        0	     	        0	     	    56944	     	    34529	     	     1547
        0	     	        0	     	    56586	     	    35161	     	     1582
        0	     	        0	     	    57524	     	    34702	     	     1616
        0	     	        0	     	    57382	     	    39390	     	     1648
        0	     	        0	     	    56111	     	    34026	     	     1644
        0	     	        0	     	    56587	     	    34883	     	     1594
        0	     	        0	     	    56769	     	    34536	     	     1634
        0	     	        0	     	    56708	     	    35769	     	     1619
        0	     	        0	     	    57091	     	    35549	     	     1595
        0	     	        0	     	    57753	     	    39514	     	     1679
        0	     	        0	     	    56975	     	    33312	     	     1618
        0	     	        0	     	    57108	     	    35209	     	     1634
        0	     	        0	     	    57348	     	    37054	     	     1666
        0	     	        0	     	    56557	     	    35558	     	     1606
        0	     	        0	     	    56861	     	    36220	     	     1648
        0	     	        0	     	    57017	     	    34692	     	     1599
        0	     	        0	     	    57639	     	    35197	     	     1615
        0	     	        0	     	    56672	     	    35634	     	     1688
        0	     	        0	     	    57099	     	    35284	     	     1628
        0	     	        0	     	    57693	     	    40794	     	     1726
        0	     	        0	     	    56376	     	    35656	     	     1543
        0	     	        0	     	    56756	     	    34848	     	     1602
        0	     	        0	     	    56584	     	    34778	     	     1706
        0	     	        0	     	    56608	     	    36021	     	     1532
        0	     	        0	     	    56646	     	    35756	     	     1591
        0	     	        0	     	    56504	     	    34052	     	     1660
        0	     	        0	     	    57375	     	    35557	     	     1636
        0	     	        0	     	    57001	     	    35619	     	     1546
        0	     	        0	     	    56073	     	    35728	     	     1665
        0	     	        0	     	    57112	     	    34580	     	     1682
        0	     	        0	     	    56585	     	    34385	     	     1590
        0	     	        0	     	    56913	     	    34305	     	     1607
        0	     	        0	     	    56409	     	    35656	     	     1625
        0	     	        0	     	    55813	     	    35557	     	     1678
        0	     	        0	     	    56403	     	    36463	     	     1645
        0	     	        0	     	    56308	     	    33805	     	     1671
        0	     	        0	     	    56278	     	    35152	     	     1573
        0	     	        0	     	    57143	     	    35137	     	     1592
        0	     	        0	     	    56550	     	    34594	     	     1604
        0	     	        0	     	    56824	     	    33978	     	     1657
        0	     	        0	     	    56671	     	    36096	     	     1636
        0	     	        0	     	    57853	     	    38544	     	     1652
        0	     	        0	     	    56468	     	    34442	     	     1634
        0	     	        0	     	    56766	     	    35139	     	     1635
        0	     	        0	     	    55927	     	    35335	     	     1676
        0	     	        0	     	    58337	     	    40579	     	     1612
        0	     	        0	     	    56847	     	    35206	     	     1587
        0	     	        0	     	    56410	     	    35275	     	     1741
        0	     	        0	     	    56932	     	    35316	     	     1571
        0	     	        0	     	    56719	     	    34970	     	     1646
        0	     	        0	     	    55859	     	    32107	     	     1601
        0	     	        0	     	    56759	     	    34936	     	     1580
        0	     	        0	     	    56775	     	    36251	     	     1622
        0	     	        0	     	    56357	     	    36006	     	     1635
        0	     	        0	     	    56314	     	    35513	     	     1587
        0	     	        0	     	    56630	     	    35720	     	     1674
        0	     	        0	     	    57220	     	    35390	     	     1621
        0	     	        0	     	    56823	     	    36675	     	     1592
        0	     	        0	     	    56982	     	    35805	     	     1620
        0	     	        0	     	    57041	     	    35821	     	     1666
        0	     	        0	     	    56778	     	    35301	     	     1619
        0	     	        0	     	    56775	     	    34272	     	     1635
        0	     	        0	     	    56548	     	    34651	     	     1680
        0	     	        0	     	    56423	     	    35549	     	     1613
        0	     	        0	     	    56389	     	    34957	     	     1602
        0	     	        0	     	    58446	     	    39342	     	     1671
        0	     	        0	     	    57211	     	    35006	     	     1618
        0	     	        0	     	    56620	     	    35181	     	     1658
        0	     	        0	     	    56418	     	    34613	     	     1583
        0	     	        0	     	    57428	     	    35771	     	     1656
        0	     	        0	     	    57048	     	    36160	     	     1590
        0	     	        0	     	    56832	     	    35237	     	     1709
        0	     	        0	     	    56557	     	    34018	     	     1604
        0	     	        0	     	    58158	     	    39028	     	     1660
        0	     	        0	     	    56639	     	    35041	     	     1570
        0	     	        0	     	    57527	     	    34951	     	     1621
        0	     	        0	     	    56429	     	    36462	     	     1632
        0	     	        0	     	    56572	     	    37320	     	     1665
        0	     	        0	     	    57157	     	    35518	     	     1553
        0	     	        0	     	    56664	     	    36585	     	     1596
        0	     	        0	     	    56675	     	    35483	     	     1645
        0	     	        0	     	    57249	     	    34412	     	     1545
        0	     	        0	     	    56691	     	    35990	     	     1605
        0	     	        0	     	    56226	     	    34492	     	     1635
        0	     	        0	     	    56877	     	    35426	     	     1625
