Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    40975	     	    37384	     	     1472
        0	     	        0	     	    41099	     	    36575	     	     1385
        0	     	        0	     	    41738	     	    35958	     	     1473
        0	     	        0	     	    41184	     	    36205	     	     1347
        0	     	        0	     	    42359	     	    39215	     	     1433
        0	     	        0	     	    41317	     	    35913	     	     1407
        0	     	        0	     	    42733	     	    40363	     	     1431
        0	     	        0	     	    41485	     	    37003	     	     1451
        0	     	        0	     	    42379	     	    40944	     	     1453
        0	     	        0	     	    41652	     	    36606	     	     1464
        0	     	        0	     	    41468	     	    36641	     	     1402
        0	     	        0	     	    40906	     	    36272	     	     1386
        0	     	        0	     	    41429	     	    36111	     	     1420
        0	     	        0	     	    42150	     	    35493	     	     1497
        0	     	        0	     	    41915	     	    41379	     	     1413
        0	     	        0	     	    41753	     	    36557	     	     1471
        0	     	        0	     	    40706	     	    36160	     	     1370
        0	     	        0	     	    41797	     	    35708	     	     1447
        0	     	        0	     	    41180	     	    36605	     	     1355
        0	     	        0	     	    41272	     	    36288	     	     1455
        0	     	        0	     	    40920	     	    36548	     	     1557
        0	     	        0	     	    41214	     	    36255	     	     1418
        0	     	        0	     	    41130	     	    37476	     	     1455
        0	     	        0	     	    41599	     	    35843	     	     1437
        0	     	        0	     	    43007	     	    39524	     	     1482
        0	     	        0	     	    40663	     	    36909	     	     1412
        0	     	        0	     	    40967	     	    36028	     	     1400
        0	     	        0	     	    41276	     	    35659	     	     1385
        0	     	        0	     	    42420	     	    39555	     	     1433
        0	     	        0	     	    41858	     	    37065	     	     1347
        0	     	        0	     	    41144	     	    37049	     	     1382
        0	     	        0	     	    41425	     	    35750	     	     1452
        0	     	        0	     	    41969	     	    36597	     	     1469
        0	     	        0	     	    41292	     	    36805	     	     1492
        0	     	        0	     	    41567	     	    34937	     	     1401
        0	     	        0	     	    41275	     	    35923	     	     1482
        0	     	        0	     	    41510	     	    36800	     	     1485
        0	     	        0	     	    42164	     	    38837	     	     1450
        0	     	        0	     	    40830	     	    37761	     	     1377
        0	     	        0	     	    41499	     	    37655	     	     1469
        0	     	        0	     	    40994	     	    36461	     	     1420
        0	     	        0	     	    41502	     	    35842	     	     1409
        0	     	        0	     	    40984	     	    36348	     	     1448
        0	     	        0	     	    42007	     	    35939	     	     1415
        0	     	        0	     	    41776	     	    36766	     	     1440
        0	     	        0	     	    42607	     	    38834	     	     1502
        0	     	        0	     	    42351	     	    39398	     	     1466
        0	     	        0	     	    41148	     	    35391	     	     1409
        0	     	        0	     	    42062	     	    39220	     	     1448
        0	     	        0	     	    41920	     	    36725	     	     1447
        0	     	        0	     	    41356	     	    36057	     	     1401
        0	     	        0	     	    41500	     	    36992	     	     1424
        0	     	        0	     	    41752	     	    36352	     	     1449
        0	     	        0	     	    41112	     	    36736	     	     1426
        0	     	        0	     	    41681	     	    36129	     	     1477
        0	     	        0	     	    41622	     	    36249	     	     1457
        0	     	        0	     	    41329	     	    36847	     	     1427
        0	     	        0	     	    40766	     	    33476	     	     1343
        0	     	        0	     	    41564	     	    36645	     	     1443
        0	     	        0	     	    40698	     	    35566	     	     1466
        0	     	        0	     	    41600	     	    36894	     	     1478
        0	     	        0	     	    40893	     	    36053	     	     1437
        0	     	        0	     	    42007	     	    36461	     	     1401
        0	     	        0	     	    41127	     	    35742	     	     1407
        0	     	        0	     	    41492	     	    36648	     	     1406
        0	     	        0	     	    42172	     	    37835	     	     1421
        0	     	        0	     	    42708	     	    41603	     	     1457
        0	     	        0	     	    41157	     	    36619	     	     1379
        0	     	        0	     	    42047	     	    41183	     	     1437
        0	     	        0	     	    41215	     	    36617	     	     1372
        0	     	        0	     	    40994	     	    37199	     	     1473
        0	     	        0	     	    41644	     	    36090	     	     1455
        0	     	        0	     	    42164	     	    40020	     	     1389
        0	     	        0	     	    41288	     	    36297	     	     1402
        0	     	        0	     	    41379	     	    36467	     	     1470
