Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    10519	     	    31756	     	     1859
        0	     	        0	     	    11861	     	    30132	     	     1861
        0	     	        0	     	    12467	     	    35097	     	     1869
        0	     	        0	     	    11227	     	    30887	     	     1865
        0	     	        0	     	    12338	     	    36030	     	     1907
        0	     	        0	     	    11375	     	    32353	     	     1949
        0	     	        0	     	    11827	     	    31393	     	     1940
        0	     	        0	     	    11107	     	    28920	     	     1945
        0	     	        0	     	    10952	     	    31111	     	     1813
        0	     	        0	     	    11147	     	    31365	     	     1851
        0	     	        0	     	    12494	     	    32966	     	     1911
        0	     	        0	     	    11776	     	    32507	     	     1915
        0	     	        0	     	    11584	     	    30899	     	     1864
        0	     	        0	     	    11903	     	    31215	     	     1926
        0	     	        0	     	    12585	     	    34971	     	     1842
        0	     	        0	     	    11718	     	    31073	     	     1888
        0	     	        0	     	    12324	     	    31118	     	     1945
        0	     	        0	     	    11596	     	    31425	     	     1837
        0	     	        0	     	    13599	     	    34335	     	     1941
        0	     	        0	     	    11961	     	    30333	     	     1857
        0	     	        0	     	    11849	     	    32764	     	     1939
        0	     	        0	     	    12125	     	    31104	     	     1837
        0	     	        0	     	    12815	     	    36638	     	     1939
        0	     	        0	     	    11338	     	    30797	     	     1935
        0	     	        0	     	    11637	     	    31626	     	     1852
        0	     	        0	     	    11924	     	    31806	     	     1877
        0	     	        0	     	    11551	     	    30511	     	     1893
        0	     	        0	     	    10983	     	    30807	     	     1917
        0	     	        0	     	    11984	     	    31566	     	     1859
        0	     	        0	     	    11112	     	    31133	     	     1790
        0	     	        0	     	    11632	     	    30871	     	     1897
        0	     	        0	     	    11902	     	    31914	     	     1885
        0	     	        0	     	    11779	     	    31609	     	     1923
        0	     	        0	     	    11691	     	    31098	     	     1902
        0	     	        0	     	    11345	     	    32310	     	     1893
        0	     	        0	     	    12347	     	    33038	     	     1861
        0	     	        0	     	    11559	     	    31750	     	     1869
        0	     	        0	     	    12039	     	    31127	     	     1976
        0	     	        0	     	    13678	     	    35769	     	     1924
