Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	     1411	     	    29933	     	     1742
        0	     	        0	     	     2449	     	    30957	     	     1809
        0	     	        0	     	      878	     	    28456	     	     1734
        0	     	        0	     	     1142	     	    29160	     	     1721
        0	     	        0	     	     1435	     	    27178	     	     1732
        0	     	        0	     	     1978	     	    28524	     	     1700
        0	     	        0	     	     2007	     	    28974	     	     1745
        0	     	        0	     	     1703	     	    29171	     	     1744
        0	     	        0	     	     2079	     	    28385	     	     1755
        0	     	        0	     	     2015	     	    29966	     	     1724
        0	     	        0	     	     3254	     	    33483	     	     1845
        0	     	        0	     	     1214	     	    30247	     	     1730
        0	     	        0	     	     1027	     	    28528	     	     1754
        0	     	        0	     	     1930	     	    28831	     	     1653
        0	     	        0	     	     1790	     	    28690	     	     1663
        0	     	        0	     	     1633	     	    29527	     	     1719
        0	     	        0	     	     1660	     	    28363	     	     1815
        0	     	        0	     	     1553	     	    27668	     	     1715
        0	     	        0	     	     1584	     	    29888	     	     1693
        0	     	        0	     	     1602	     	    29972	     	     1757
        0	     	        0	     	     1262	     	    29385	     	     1663
        0	     	        0	     	      639	     	    30030	     	     1784
        0	     	        0	     	     1399	     	    29821	     	     1771
        0	     	        0	     	     1832	     	    30062	     	     1762
        0	     	        0	     	     2702	     	    33244	     	     1769
        0	     	        0	     	     2317	     	    30106	     	     1698
        0	     	        0	     	     2764	     	    33817	     	     1773
        0	     	        0	     	     2217	     	    31023	     	     1731
        0	     	        0	     	     1373	     	    30016	     	     1782
        0	     	        0	     	      873	     	    28585	     	     1805
        0	     	        0	     	     1998	     	    28393	     	     1765
        0	     	        0	     	     1728	     	    28995	     	     1851
        0	     	        0	     	     3239	     	    33284	     	     1784
        0	     	        0	     	     1790	     	    28636	     	     1789
        0	     	        0	     	     1790	     	    29522	     	     1731
        0	     	        0	     	     1435	     	    29107	     	     1728
        0	     	        0	     	     1843	     	    29729	     	     1756
        0	     	        0	     	     2446	     	    29527	     	     1674
        0	     	        0	     	     3505	     	    33198	     	     1732
        0	     	        0	     	     1866	     	    28817	     	     1695
        0	     	        0	     	     1594	     	    29427	     	     1837
        0	     	        0	     	     1256	     	    29713	     	     1756
        0	     	        0	     	     1418	     	    29739	     	     1736
        0	     	        0	     	     1183	     	    30469	     	     1703
        0	     	        0	     	     1987	     	    29644	     	     1791
        0	     	        0	     	     1636	     	    29634	     	     1712
        0	     	        0	     	     2969	     	    34242	     	     1782
        0	     	        0	     	     1887	     	    29360	     	     1770
        0	     	        0	     	     2671	     	    34052	     	     1769
        0	     	        0	     	     1829	     	    29430	     	     1806
        0	     	        0	     	     3634	     	    32438	     	     1752
        0	     	        0	     	     1867	     	    28771	     	     1728
        0	     	        0	     	     1770	     	    29162	     	     1723
        0	     	        0	     	     1690	     	    29662	     	     1717
        0	     	        0	     	     3751	     	    34054	     	     1740
        0	     	        0	     	     1572	     	    28454	     	     1698
        0	     	        0	     	     2595	     	    33120	     	     1728
        0	     	        0	     	     1789	     	    29502	     	     1659
        0	     	        0	     	     2000	     	    30184	     	     1758
        0	     	        0	     	      594	     	    26387	     	     1722
        0	     	        0	     	     1779	     	    29217	     	     1753
        0	     	        0	     	     1891	     	    28756	     	     1697
        0	     	        0	     	     3720	     	    32693	     	     1779
        0	     	        0	     	     2520	     	    29386	     	     1763
        0	     	        0	     	     1133	     	    29113	     	     1746
        0	     	        0	     	     1917	     	    30587	     	     1773
        0	     	        0	     	     2041	     	    29522	     	     1773
        0	     	        0	     	     2109	     	    30683	     	     1734
        0	     	        0	     	     1499	     	    28708	     	     1722
        0	     	        0	     	     1816	     	    29605	     	     1707
        0	     	        0	     	     2284	     	    32879	     	     1791
        0	     	        0	     	      688	     	    29317	     	     1765
        0	     	        0	     	     1209	     	    28607	     	     1663
        0	     	        0	     	     1343	     	    29647	     	     1765
        0	     	        0	     	     1624	     	    31140	     	     1780
        0	     	        0	     	     1647	     	    29143	     	     1741
        0	     	        0	     	     3397	     	    34320	     	     1781
        0	     	        0	     	     1336	     	    31227	     	     1761
        0	     	        0	     	     1632	     	    28720	     	     1727
        0	     	        0	     	     1889	     	    30152	     	     1773
        0	     	        0	     	     3358	     	    30692	     	     1800
        0	     	        0	     	     1630	     	    28873	     	     1727
        0	     	        0	     	     1922	     	    29295	     	     1718
        0	     	        0	     	     1570	     	    30035	     	     1797
        0	     	        0	     	     2055	     	    29563	     	     1719
        0	     	        0	     	     1489	     	    29502	     	     1796
        0	     	        0	     	     1362	     	    29049	     	     1789
        0	     	        0	     	     1039	     	    29580	     	     1788
        0	     	        0	     	     2001	     	    30603	     	     1672
        0	     	        0	     	     1942	     	    29753	     	     1765
        0	     	        0	     	     1893	     	    29850	     	     1633
        0	     	        0	     	     1848	     	    29918	     	     1769
        0	     	        0	     	     1498	     	    30508	     	     1758
        0	     	        0	     	     1229	     	    30435	     	     1829
        0	     	        0	     	     1574	     	    30485	     	     1772
        0	     	        0	     	     2091	     	    29603	     	     1791
        0	     	        0	     	     1116	     	    30317	     	     1795
        0	     	        0	     	     1417	     	    29562	     	     1758
        0	     	        0	     	     2076	     	    29012	     	     1769
        0	     	        0	     	     1650	     	    30484	     	     1724
        0	     	        0	     	     1900	     	    29579	     	     1661
        0	     	        0	     	      885	     	    29116	     	     1716
        0	     	        0	     	     3153	     	    34087	     	     1756
        0	     	        0	     	     2124	     	    30984	     	     1808
        0	     	        0	     	     1497	     	    29121	     	     1712
        0	     	        0	     	     1454	     	    29121	     	     1783
        0	     	        0	     	     1302	     	    28871	     	     1849
        0	     	        0	     	     1743	     	    30540	     	     1778
        0	     	        0	     	     1842	     	    30215	     	     1738
        0	     	        0	     	     1863	     	    29699	     	     1742
        0	     	        0	     	     1483	     	    30257	     	     1729
        0	     	        0	     	     2115	     	    29217	     	     1785
        0	     	        0	     	     2978	     	    33403	     	     1761
        0	     	        0	     	     2267	     	    30710	     	     1755
        0	     	        0	     	     1769	     	    30152	     	     1679
        0	     	        0	     	     2018	     	    29551	     	     1828
        0	     	        0	     	     1551	     	    30221	     	     1768
        0	     	        0	     	     1410	     	    30484	     	     1714
        0	     	        0	     	     2379	     	    30669	     	     1815
