Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    41625	     	    33304	     	     3094
        0	     	        0	     	    41876	     	    31842	     	     3132
        0	     	        0	     	    42664	     	    31733	     	     3133
        0	     	        0	     	    41920	     	    32782	     	     3261
        0	     	        0	     	    41739	     	    32409	     	     3057
        0	     	        0	     	    41677	     	    32622	     	     3122
        0	     	        0	     	    42115	     	    31920	     	     3113
        0	     	        0	     	    41597	     	    32618	     	     3182
        0	     	        0	     	    44357	     	    37523	     	     3125
        0	     	        0	     	    42378	     	    32629	     	     3216
        0	     	        0	     	    41091	     	    34146	     	     3223
        0	     	        0	     	    41668	     	    33362	     	     3164
        0	     	        0	     	    42715	     	    31347	     	     3090
        0	     	        0	     	    41944	     	    33924	     	     3265
        0	     	        0	     	    42207	     	    33451	     	     3204
        0	     	        0	     	    42412	     	    33529	     	     3182
        0	     	        0	     	    42548	     	    33044	     	     3184
        0	     	        0	     	    42091	     	    32655	     	     3233
        0	     	        0	     	    40871	     	    33088	     	     3184
        0	     	        0	     	    42140	     	    32736	     	     3125
        0	     	        0	     	    41534	     	    32528	     	     3093
        0	     	        0	     	    41751	     	    32909	     	     3130
        0	     	        0	     	    41924	     	    32795	     	     3150
        0	     	        0	     	    42856	     	    31929	     	     3140
        0	     	        0	     	    44146	     	    36035	     	     3076
        0	     	        0	     	    42238	     	    32520	     	     3177
        0	     	        0	     	    42027	     	    33179	     	     3089
        0	     	        0	     	    42286	     	    31876	     	     3222
        0	     	        0	     	    44954	     	    36791	     	     3197
        0	     	        0	     	    42048	     	    33148	     	     3121
        0	     	        0	     	    46444	     	    41041	     	     3180
        0	     	        0	     	    42314	     	    32226	     	     3207
        0	     	        0	     	    42528	     	    32184	     	     3177
        0	     	        0	     	    41865	     	    33729	     	     3184
        0	     	        0	     	    42278	     	    32914	     	     3121
        0	     	        0	     	    41819	     	    33188	     	     3125
        0	     	        0	     	    41793	     	    33712	     	     3174
        0	     	        0	     	    42004	     	    32730	     	     3215
        0	     	        0	     	    41524	     	    33252	     	     3152
        0	     	        0	     	    41634	     	    32515	     	     3097
        0	     	        0	     	    42252	     	    33397	     	     3195
        0	     	        0	     	    41521	     	    33189	     	     3188
        0	     	        0	     	    42131	     	    32775	     	     3172
        0	     	        0	     	    42199	     	    33357	     	     3286
        0	     	        0	     	    42258	     	    32730	     	     3265
        0	     	        0	     	    42233	     	    33176	     	     3129
        0	     	        0	     	    44014	     	    36951	     	     3223
        0	     	        0	     	    42073	     	    33119	     	     3248
        0	     	        0	     	    41535	     	    33564	     	     3108
        0	     	        0	     	    42812	     	    35166	     	     3230
        0	     	        0	     	    42459	     	    32886	     	     3246
        0	     	        0	     	    42554	     	    35499	     	     3192
        0	     	        0	     	    42619	     	    33185	     	     3138
        0	     	        0	     	    43536	     	    33476	     	     3240
        0	     	        0	     	    42627	     	    33911	     	     3287
        0	     	        0	     	    41679	     	    32935	     	     3216
        0	     	        0	     	    42248	     	    33796	     	     3171
        0	     	        0	     	    42008	     	    32283	     	     3162
        0	     	        0	     	    41522	     	    31872	     	     3168
        0	     	        0	     	    42596	     	    33544	     	     3223
        0	     	        0	     	    45137	     	    37012	     	     3291
        0	     	        0	     	    42532	     	    34261	     	     3099
        0	     	        0	     	    42277	     	    35218	     	     3155
        0	     	        0	     	    42436	     	    33904	     	     3243
        0	     	        0	     	    42448	     	    32840	     	     3151
        0	     	        0	     	    42186	     	    33159	     	     3220
        0	     	        0	     	    42050	     	    34102	     	     3186
        0	     	        0	     	    42172	     	    34072	     	     3220
        0	     	        0	     	    44141	     	    36693	     	     3236
        0	     	        0	     	    41891	     	    34290	     	     3124
        0	     	        0	     	    42244	     	    33895	     	     3213
        0	     	        0	     	    42757	     	    33820	     	     3091
        0	     	        0	     	    41984	     	    32964	     	     3176
        0	     	        0	     	    42412	     	    34896	     	     3188
        0	     	        0	     	    41572	     	    33392	     	     3156
        0	     	        0	     	    43324	     	    34707	     	     3244
        0	     	        0	     	    42642	     	    34094	     	     3235
        0	     	        0	     	    42346	     	    35687	     	     3169
        0	     	        0	     	    42238	     	    31367	     	     3112
        0	     	        0	     	    41588	     	    34192	     	     3213
        0	     	        0	     	    42671	     	    34527	     	     3033
        0	     	        0	     	    43049	     	    34218	     	     3165
        0	     	        0	     	    41974	     	    34945	     	     3227
        0	     	        0	     	    42057	     	    34174	     	     3227
        0	     	        0	     	    43438	     	    34869	     	     3217
        0	     	        0	     	    41882	     	    34791	     	     3194
        0	     	        0	     	    41965	     	    33655	     	     3093
        0	     	        0	     	    42150	     	    35450	     	     3153
        0	     	        0	     	    42514	     	    34892	     	     3239
        0	     	        0	     	    43160	     	    34044	     	     3175
        0	     	        0	     	    43028	     	    34914	     	     3248
        0	     	        0	     	    42727	     	    34800	     	     3124
        0	     	        0	     	    44823	     	    38606	     	     3338
        0	     	        0	     	    42420	     	    34420	     	     3170
        0	     	        0	     	    42363	     	    33675	     	     3101
        0	     	        0	     	    42995	     	    35862	     	     3205
        0	     	        0	     	    43079	     	    34900	     	     3220
        0	     	        0	     	    42440	     	    35008	     	     3304
        0	     	        0	     	    42832	     	    33568	     	     3223
        0	     	        0	     	    42002	     	    34740	     	     3077
