Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    43704	     	    35443	     	     3225
        0	     	        0	     	    43312	     	    37024	     	     3185
        0	     	        0	     	    44146	     	    36041	     	     3218
        0	     	        0	     	    44139	     	    35754	     	     3183
        0	     	        0	     	    44196	     	    36412	     	     3219
        0	     	        0	     	    44511	     	    36753	     	     3339
        0	     	        0	     	    44142	     	    35099	     	     3271
        0	     	        0	     	    44683	     	    36668	     	     3251
        0	     	        0	     	    46404	     	    39673	     	     3248
        0	     	        0	     	    44700	     	    35893	     	     3290
        0	     	        0	     	    46294	     	    40883	     	     3224
        0	     	        0	     	    44295	     	    35321	     	     3204
        0	     	        0	     	    43380	     	    35741	     	     3167
        0	     	        0	     	    43885	     	    35357	     	     3295
        0	     	        0	     	    44445	     	    36762	     	     3200
        0	     	        0	     	    43512	     	    36125	     	     3268
        0	     	        0	     	    46282	     	    39702	     	     3238
        0	     	        0	     	    43396	     	    35683	     	     3319
        0	     	        0	     	    44487	     	    35581	     	     3298
        0	     	        0	     	    44543	     	    36268	     	     3267
        0	     	        0	     	    44511	     	    34921	     	     3097
        0	     	        0	     	    44275	     	    35535	     	     3259
        0	     	        0	     	    47010	     	    40598	     	     3271
        0	     	        0	     	    44013	     	    37145	     	     3263
        0	     	        0	     	    43141	     	    35542	     	     3212
        0	     	        0	     	    42880	     	    36667	     	     3330
        0	     	        0	     	    43928	     	    36271	     	     3274
        0	     	        0	     	    44012	     	    36643	     	     3244
        0	     	        0	     	    44827	     	    35693	     	     3190
        0	     	        0	     	    45130	     	    35265	     	     3180
        0	     	        0	     	    44299	     	    36546	     	     3205
        0	     	        0	     	    44628	     	    34951	     	     3274
        0	     	        0	     	    44093	     	    34868	     	     3196
        0	     	        0	     	    44230	     	    36800	     	     3229
        0	     	        0	     	    46173	     	    41215	     	     3214
        0	     	        0	     	    43807	     	    36958	     	     3222
        0	     	        0	     	    44778	     	    35412	     	     3271
        0	     	        0	     	    43971	     	    35601	     	     3217
        0	     	        0	     	    44719	     	    36009	     	     3208
        0	     	        0	     	    42726	     	    33716	     	     3260
        0	     	        0	     	    46337	     	    41305	     	     3299
        0	     	        0	     	    44373	     	    36819	     	     3168
        0	     	        0	     	    46311	     	    40776	     	     3295
        0	     	        0	     	    43677	     	    35443	     	     3179
        0	     	        0	     	    44848	     	    36518	     	     3144
        0	     	        0	     	    44074	     	    36165	     	     3244
        0	     	        0	     	    44116	     	    34354	     	     3283
        0	     	        0	     	    44238	     	    35539	     	     3149
        0	     	        0	     	    44271	     	    36961	     	     3261
        0	     	        0	     	    43902	     	    36515	     	     3216
        0	     	        0	     	    44311	     	    35334	     	     3243
        0	     	        0	     	    43899	     	    36131	     	     3210
        0	     	        0	     	    43835	     	    35586	     	     3229
        0	     	        0	     	    45415	     	    35356	     	     3253
        0	     	        0	     	    44657	     	    35676	     	     3230
        0	     	        0	     	    44180	     	    35466	     	     3217
        0	     	        0	     	    44922	     	    37285	     	     3216
        0	     	        0	     	    44166	     	    35942	     	     3193
        0	     	        0	     	    44243	     	    37315	     	     3259
        0	     	        0	     	    42586	     	    34711	     	     3162
        0	     	        0	     	    46464	     	    41034	     	     3300
        0	     	        0	     	    44433	     	    36813	     	     3257
        0	     	        0	     	    44724	     	    37174	     	     3124
        0	     	        0	     	    43664	     	    36200	     	     3130
        0	     	        0	     	    44047	     	    36860	     	     3217
        0	     	        0	     	    44070	     	    36001	     	     3217
        0	     	        0	     	    45415	     	    36488	     	     3206
        0	     	        0	     	    43181	     	    37832	     	     3252
        0	     	        0	     	    44052	     	    35677	     	     3185
        0	     	        0	     	    44560	     	    35769	     	     3156
        0	     	        0	     	    43931	     	    35094	     	     3161
        0	     	        0	     	    43894	     	    36718	     	     3184
        0	     	        0	     	    43863	     	    36726	     	     3210
        0	     	        0	     	    44893	     	    36749	     	     3290
        0	     	        0	     	    43384	     	    37102	     	     3229
        0	     	        0	     	    44380	     	    36568	     	     3219
        0	     	        0	     	    43871	     	    37628	     	     3204
        0	     	        0	     	    43725	     	    36723	     	     3260
        0	     	        0	     	    44032	     	    36404	     	     3236
        0	     	        0	     	    43817	     	    36164	     	     3185
        0	     	        0	     	    45738	     	    40341	     	     3379
        0	     	        0	     	    43894	     	    36234	     	     3262
        0	     	        0	     	    44812	     	    36371	     	     3264
        0	     	        0	     	    44120	     	    35980	     	     3171
        0	     	        0	     	    46629	     	    40970	     	     3333
        0	     	        0	     	    44406	     	    35731	     	     3190
        0	     	        0	     	    43700	     	    36196	     	     3213
        0	     	        0	     	    44338	     	    36615	     	     3140
        0	     	        0	     	    43531	     	    36301	     	     3183
        0	     	        0	     	    45048	     	    35202	     	     3219
        0	     	        0	     	    46655	     	    40519	     	     3156
        0	     	        0	     	    44342	     	    36942	     	     3237
        0	     	        0	     	    44414	     	    35779	     	     3317
        0	     	        0	     	    44812	     	    36372	     	     3298
        0	     	        0	     	    42907	     	    36585	     	     3233
        0	     	        0	     	    44419	     	    36187	     	     3156
        0	     	        0	     	    45021	     	    36593	     	     3182
        0	     	        0	     	    44646	     	    36301	     	     3032
        0	     	        0	     	    45590	     	    36574	     	     3164
        0	     	        0	     	    43623	     	    36337	     	     3161
