Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    13092	     	    33755	     	     1936
        0	     	        0	     	    13292	     	    32517	     	     1893
        0	     	        0	     	    12328	     	    33799	     	     1864
        0	     	        0	     	    12662	     	    33545	     	     1932
        0	     	        0	     	    13426	     	    34188	     	     1900
        0	     	        0	     	    13360	     	    33148	     	     1917
        0	     	        0	     	    12870	     	    34482	     	     1877
        0	     	        0	     	    12619	     	    33555	     	     1859
        0	     	        0	     	    14717	     	    38418	     	     1962
        0	     	        0	     	    13232	     	    33480	     	     1902
        0	     	        0	     	    13581	     	    34440	     	     1931
        0	     	        0	     	    12797	     	    32669	     	     1920
        0	     	        0	     	    12797	     	    33219	     	     1919
        0	     	        0	     	    12855	     	    33024	     	     1968
        0	     	        0	     	    13783	     	    33535	     	     1923
        0	     	        0	     	    12633	     	    34047	     	     1873
        0	     	        0	     	    12897	     	    33091	     	     1925
        0	     	        0	     	    12832	     	    32362	     	     1904
        0	     	        0	     	    15033	     	    38609	     	     1997
        0	     	        0	     	    13648	     	    36918	     	     1919
        0	     	        0	     	    12788	     	    33689	     	     1904
        0	     	        0	     	    13294	     	    33313	     	     1906
        0	     	        0	     	    13609	     	    33581	     	     1917
        0	     	        0	     	    12499	     	    33426	     	     1804
        0	     	        0	     	    13203	     	    34036	     	     1945
        0	     	        0	     	    13282	     	    32609	     	     1926
        0	     	        0	     	    12581	     	    33648	     	     1912
        0	     	        0	     	    12932	     	    32854	     	     1996
        0	     	        0	     	    12114	     	    34167	     	     1949
        0	     	        0	     	    13217	     	    34297	     	     1977
        0	     	        0	     	    13103	     	    33944	     	     1976
        0	     	        0	     	    13498	     	    33390	     	     1911
        0	     	        0	     	    13117	     	    34652	     	     1898
        0	     	        0	     	    13890	     	    33342	     	     1902
        0	     	        0	     	    14918	     	    36794	     	     1871
        0	     	        0	     	    13206	     	    33132	     	     1901
        0	     	        0	     	    12982	     	    34660	     	     1935
        0	     	        0	     	    12972	     	    35016	     	     1924
        0	     	        0	     	    12987	     	    33922	     	     1949
        0	     	        0	     	    13276	     	    33636	     	     1981
        0	     	        0	     	    12985	     	    33795	     	     1983
        0	     	        0	     	    13769	     	    34485	     	     1927
        0	     	        0	     	    13122	     	    33674	     	     1895
        0	     	        0	     	    13701	     	    34353	     	     1968
        0	     	        0	     	    15040	     	    38539	     	     2023
        0	     	        0	     	    12808	     	    33894	     	     1910
        0	     	        0	     	    12955	     	    34174	     	     1896
        0	     	        0	     	    12617	     	    34159	     	     1924
        0	     	        0	     	    12702	     	    34051	     	     1916
        0	     	        0	     	    13081	     	    33751	     	     1955
        0	     	        0	     	    12790	     	    33696	     	     1892
        0	     	        0	     	    12352	     	    34370	     	     1887
        0	     	        0	     	    12908	     	    34179	     	     1882
        0	     	        0	     	    13088	     	    34602	     	     1983
        0	     	        0	     	    13536	     	    34745	     	     1966
        0	     	        0	     	    13617	     	    33477	     	     1881
        0	     	        0	     	    15142	     	    38594	     	     1919
        0	     	        0	     	    12732	     	    34908	     	     1929
        0	     	        0	     	    14700	     	    38766	     	     2012
        0	     	        0	     	    12862	     	    34187	     	     1898
        0	     	        0	     	    13570	     	    33985	     	     1863
        0	     	        0	     	    12762	     	    34176	     	     1923
        0	     	        0	     	    12145	     	    34635	     	     1902
        0	     	        0	     	    13210	     	    34260	     	     1846
        0	     	        0	     	    13158	     	    34607	     	     1907
        0	     	        0	     	    13337	     	    35759	     	     1912
        0	     	        0	     	    15147	     	    38388	     	     1960
        0	     	        0	     	    12297	     	    34180	     	     1868
        0	     	        0	     	    12978	     	    34490	     	     1829
        0	     	        0	     	    13066	     	    36094	     	     1981
        0	     	        0	     	    13362	     	    35920	     	     1991
        0	     	        0	     	    13303	     	    34793	     	     1856
        0	     	        0	     	    12764	     	    36117	     	     1852
        0	     	        0	     	    12687	     	    35585	     	     1983
        0	     	        0	     	    13004	     	    35137	     	     1912
        0	     	        0	     	    12938	     	    34382	     	     1953
        0	     	        0	     	    13016	     	    35185	     	     1813
        0	     	        0	     	    13273	     	    35800	     	     1965
        0	     	        0	     	    13733	     	    35065	     	     1929
        0	     	        0	     	    13629	     	    35019	     	     1827
        0	     	        0	     	    12507	     	    34149	     	     1976
        0	     	        0	     	    13124	     	    35534	     	     2026
        0	     	        0	     	    12840	     	    35568	     	     1866
        0	     	        0	     	    12600	     	    34627	     	     1986
        0	     	        0	     	    13351	     	    33994	     	     1943
        0	     	        0	     	    13125	     	    35324	     	     1891
        0	     	        0	     	    13281	     	    35489	     	     1951
        0	     	        0	     	    13752	     	    34035	     	     1853
        0	     	        0	     	    13842	     	    36805	     	     1923
        0	     	        0	     	    12969	     	    35436	     	     1944
        0	     	        0	     	    13357	     	    35330	     	     1977
        0	     	        0	     	    13471	     	    35440	     	     1954
        0	     	        0	     	    13291	     	    35665	     	     1973
        0	     	        0	     	    12423	     	    36120	     	     1923
        0	     	        0	     	    12416	     	    34651	     	     1828
        0	     	        0	     	    14322	     	    34376	     	     1916
        0	     	        0	     	    13421	     	    36842	     	     1943
        0	     	        0	     	    13556	     	    34576	     	     1997
        0	     	        0	     	    12810	     	    35371	     	     1927
        0	     	        0	     	    13017	     	    36327	     	     2051
