Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    24614	     	    39815	     	     2166
        0	     	        0	     	    24431	     	    37865	     	     2125
        0	     	        0	     	    24363	     	    37521	     	     2125
        0	     	        0	     	    25185	     	    36543	     	     2037
        0	     	        0	     	    24526	     	    37717	     	     2024
        0	     	        0	     	    24334	     	    37102	     	     2024
        0	     	        0	     	    23656	     	    36688	     	     1983
        0	     	        0	     	    23958	     	    38031	     	     2112
        0	     	        0	     	    24837	     	    37958	     	     2058
        0	     	        0	     	    24938	     	    38229	     	     2044
        0	     	        0	     	    25092	     	    37670	     	     2042
        0	     	        0	     	    24401	     	    37504	     	     2099
        0	     	        0	     	    24788	     	    36933	     	     2074
        0	     	        0	     	    24651	     	    37168	     	     2042
        0	     	        0	     	    24883	     	    37424	     	     2036
        0	     	        0	     	    24909	     	    37983	     	     2013
        0	     	        0	     	    24729	     	    36720	     	     2017
        0	     	        0	     	    24357	     	    36611	     	     2079
        0	     	        0	     	    24682	     	    37760	     	     2053
        0	     	        0	     	    23694	     	    37331	     	     2032
        0	     	        0	     	    24332	     	    38333	     	     2095
        0	     	        0	     	    24627	     	    39284	     	     2137
        0	     	        0	     	    25233	     	    38655	     	     2136
        0	     	        0	     	    24673	     	    37930	     	     2043
        0	     	        0	     	    24591	     	    37836	     	     2103
        0	     	        0	     	    24539	     	    37756	     	     1999
        0	     	        0	     	    24858	     	    37392	     	     2074
        0	     	        0	     	    24509	     	    37920	     	     2172
        0	     	        0	     	    24982	     	    38275	     	     2046
        0	     	        0	     	    24505	     	    36966	     	     2077
        0	     	        0	     	    24339	     	    36551	     	     2159
        0	     	        0	     	    24207	     	    38301	     	     2109
        0	     	        0	     	    26233	     	    42151	     	     2113
        0	     	        0	     	    24812	     	    37524	     	     2075
        0	     	        0	     	    24391	     	    38323	     	     2089
        0	     	        0	     	    24790	     	    38173	     	     2013
        0	     	        0	     	    24330	     	    38197	     	     2133
        0	     	        0	     	    24613	     	    36664	     	     2074
        0	     	        0	     	    24256	     	    36798	     	     2064
        0	     	        0	     	    24697	     	    36198	     	     2029
        0	     	        0	     	    24063	     	    36580	     	     2113
        0	     	        0	     	    24679	     	    38533	     	     2018
        0	     	        0	     	    24034	     	    37948	     	     2077
        0	     	        0	     	    24458	     	    36816	     	     2031
        0	     	        0	     	    24122	     	    37855	     	     2077
        0	     	        0	     	    25081	     	    38749	     	     2081
        0	     	        0	     	    24845	     	    37181	     	     2114
        0	     	        0	     	    24678	     	    38579	     	     2092
        0	     	        0	     	    25137	     	    35537	     	     2092
        0	     	        0	     	    24793	     	    36983	     	     2016
        0	     	        0	     	    25737	     	    42256	     	     2064
        0	     	        0	     	    24787	     	    37386	     	     2132
        0	     	        0	     	    24570	     	    37634	     	     2121
        0	     	        0	     	    24347	     	    37687	     	     2079
        0	     	        0	     	    24785	     	    38051	     	     2048
        0	     	        0	     	    24802	     	    38340	     	     2104
        0	     	        0	     	    24223	     	    37414	     	     2016
        0	     	        0	     	    25007	     	    37104	     	     2089
        0	     	        0	     	    24286	     	    38528	     	     2004
        0	     	        0	     	    24035	     	    38427	     	     2078
        0	     	        0	     	    24742	     	    38864	     	     2072
        0	     	        0	     	    24300	     	    35374	     	     2052
        0	     	        0	     	    24397	     	    37079	     	     2003
        0	     	        0	     	    24186	     	    37575	     	     2145
        0	     	        0	     	    24397	     	    38435	     	     2068
        0	     	        0	     	    24456	     	    37954	     	     2075
        0	     	        0	     	    24502	     	    37085	     	     2075
        0	     	        0	     	    24595	     	    38055	     	     2136
        0	     	        0	     	    24307	     	    37954	     	     2073
        0	     	        0	     	    24804	     	    36670	     	     2111
        0	     	        0	     	    25468	     	    41261	     	     2107
        0	     	        0	     	    24674	     	    36955	     	     2134
        0	     	        0	     	    24150	     	    35909	     	     2151
        0	     	        0	     	    24285	     	    37616	     	     2051
        0	     	        0	     	    24574	     	    37692	     	     2073
        0	     	        0	     	    24938	     	    37573	     	     2057
        0	     	        0	     	    24898	     	    37911	     	     2066
        0	     	        0	     	    25237	     	    38076	     	     2100
        0	     	        0	     	    25596	     	    41304	     	     2087
        0	     	        0	     	    24404	     	    37797	     	     2086
        0	     	        0	     	    25363	     	    37230	     	     2097
        0	     	        0	     	    23642	     	    36062	     	     2103
        0	     	        0	     	    24759	     	    38531	     	     2110
        0	     	        0	     	    24402	     	    37903	     	     2042
        0	     	        0	     	    24241	     	    37247	     	     2092
        0	     	        0	     	    24823	     	    39108	     	     2065
        0	     	        0	     	    24181	     	    38150	     	     2052
        0	     	        0	     	    24108	     	    38311	     	     2189
        0	     	        0	     	    24675	     	    37824	     	     2132
        0	     	        0	     	    23852	     	    37625	     	     2114
        0	     	        0	     	    25893	     	    41928	     	     2144
        0	     	        0	     	    24562	     	    36751	     	     2115
        0	     	        0	     	    24509	     	    37271	     	     2061
        0	     	        0	     	    24577	     	    38454	     	     2095
        0	     	        0	     	    26035	     	    42856	     	     2050
        0	     	        0	     	    24630	     	    38463	     	     2127
        0	     	        0	     	    24542	     	    37138	     	     2099
        0	     	        0	     	    23860	     	    37765	     	     2081
        0	     	        0	     	    24345	     	    38010	     	     2095
        0	     	        0	     	    24301	     	    37008	     	     2097
