Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    43101	     	    38408	     	     2323
        0	     	        0	     	    42738	     	    38016	     	     2223
        0	     	        0	     	    42708	     	    38711	     	     2311
        0	     	        0	     	    42741	     	    38103	     	     2365
        0	     	        0	     	    43639	     	    39045	     	     2401
        0	     	        0	     	    44200	     	    39543	     	     2359
        0	     	        0	     	    41652	     	    34886	     	     2338
        0	     	        0	     	    43247	     	    38104	     	     2400
        0	     	        0	     	    45410	     	    42776	     	     2363
        0	     	        0	     	    43105	     	    37278	     	     2348
        0	     	        0	     	    42937	     	    36523	     	     2287
        0	     	        0	     	    42842	     	    38004	     	     2252
        0	     	        0	     	    45038	     	    42130	     	     2344
        0	     	        0	     	    43414	     	    36319	     	     2371
        0	     	        0	     	    42969	     	    38414	     	     2371
        0	     	        0	     	    42875	     	    37477	     	     2252
        0	     	        0	     	    44865	     	    42963	     	     2377
        0	     	        0	     	    42955	     	    36959	     	     2317
        0	     	        0	     	    42473	     	    38182	     	     2352
        0	     	        0	     	    42051	     	    40130	     	     2352
        0	     	        0	     	    43339	     	    38170	     	     2365
        0	     	        0	     	    43455	     	    37328	     	     2264
        0	     	        0	     	    42592	     	    37523	     	     2347
        0	     	        0	     	    43246	     	    37413	     	     2303
        0	     	        0	     	    42739	     	    37340	     	     2295
        0	     	        0	     	    42796	     	    36504	     	     2262
        0	     	        0	     	    43150	     	    37454	     	     2358
        0	     	        0	     	    43032	     	    37363	     	     2278
        0	     	        0	     	    43176	     	    37414	     	     2244
        0	     	        0	     	    43431	     	    37567	     	     2273
        0	     	        0	     	    42839	     	    37742	     	     2445
        0	     	        0	     	    42679	     	    38524	     	     2325
        0	     	        0	     	    43017	     	    36121	     	     2317
        0	     	        0	     	    43313	     	    37597	     	     2283
        0	     	        0	     	    43377	     	    37283	     	     2233
        0	     	        0	     	    43347	     	    38015	     	     2324
        0	     	        0	     	    42947	     	    40603	     	     2308
        0	     	        0	     	    43326	     	    38554	     	     2369
        0	     	        0	     	    43572	     	    38521	     	     2349
        0	     	        0	     	    42904	     	    36938	     	     2329
        0	     	        0	     	    43058	     	    37535	     	     2289
        0	     	        0	     	    42808	     	    36567	     	     2310
        0	     	        0	     	    41793	     	    37977	     	     2332
        0	     	        0	     	    43050	     	    38609	     	     2425
        0	     	        0	     	    43009	     	    37788	     	     2242
        0	     	        0	     	    43338	     	    36443	     	     2307
        0	     	        0	     	    42684	     	    37708	     	     2317
        0	     	        0	     	    43141	     	    37254	     	     2343
        0	     	        0	     	    42425	     	    37881	     	     2329
        0	     	        0	     	    42888	     	    38474	     	     2372
        0	     	        0	     	    43353	     	    37484	     	     2301
        0	     	        0	     	    43620	     	    38764	     	     2329
        0	     	        0	     	    42726	     	    38064	     	     2315
        0	     	        0	     	    43185	     	    38195	     	     2372
        0	     	        0	     	    42797	     	    38741	     	     2368
        0	     	        0	     	    43327	     	    36678	     	     2294
        0	     	        0	     	    41996	     	    37749	     	     2330
        0	     	        0	     	    43941	     	    39935	     	     2387
        0	     	        0	     	    42443	     	    37333	     	     2268
        0	     	        0	     	    42946	     	    38021	     	     2233
        0	     	        0	     	    45465	     	    43062	     	     2381
        0	     	        0	     	    43682	     	    37543	     	     2365
        0	     	        0	     	    42864	     	    37835	     	     2335
        0	     	        0	     	    43548	     	    37675	     	     2392
        0	     	        0	     	    44686	     	    42634	     	     2317
        0	     	        0	     	    43253	     	    38588	     	     2259
        0	     	        0	     	    42571	     	    37324	     	     2255
        0	     	        0	     	    43265	     	    37579	     	     2393
        0	     	        0	     	    43314	     	    36957	     	     2370
        0	     	        0	     	    43876	     	    37655	     	     2350
        0	     	        0	     	    44953	     	    42447	     	     2364
        0	     	        0	     	    43013	     	    37874	     	     2295
        0	     	        0	     	    43141	     	    37659	     	     2294
        0	     	        0	     	    43400	     	    38394	     	     2311
        0	     	        0	     	    43859	     	    38871	     	     2397
        0	     	        0	     	    43163	     	    37466	     	     2309
        0	     	        0	     	    42252	     	    38816	     	     2323
        0	     	        0	     	    42398	     	    37500	     	     2306
        0	     	        0	     	    43614	     	    37591	     	     2295
        0	     	        0	     	    43077	     	    37739	     	     2254
        0	     	        0	     	    42533	     	    38067	     	     2215
        0	     	        0	     	    43352	     	    38002	     	     2347
        0	     	        0	     	    42979	     	    37220	     	     2365
        0	     	        0	     	    42413	     	    38398	     	     2324
        0	     	        0	     	    43868	     	    37542	     	     2407
        0	     	        0	     	    44127	     	    37364	     	     2266
        0	     	        0	     	    43078	     	    37774	     	     2334
        0	     	        0	     	    42980	     	    38369	     	     2280
        0	     	        0	     	    43353	     	    39191	     	     2398
        0	     	        0	     	    42696	     	    37761	     	     2306
        0	     	        0	     	    42820	     	    38640	     	     2379
        0	     	        0	     	    42388	     	    37805	     	     2346
        0	     	        0	     	    42473	     	    37093	     	     2362
        0	     	        0	     	    42530	     	    37721	     	     2358
        0	     	        0	     	    44918	     	    41430	     	     2327
        0	     	        0	     	    42391	     	    39007	     	     2291
        0	     	        0	     	    42843	     	    37546	     	     2329
        0	     	        0	     	    42960	     	    37438	     	     2395
        0	     	        0	     	    44507	     	    42533	     	     2319
        0	     	        0	     	    42819	     	    38305	     	     2356
