Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	      608	     	    38268	     	     1752
        0	     	        0	     	      511	     	    38482	     	     1627
        0	     	        0	     	      102	     	    38206	     	     1692
        0	     	        0	     	      353	     	    36666	     	     1762
        0	     	        0	     	     1906	     	    42429	     	     1876
        0	     	        0	     	    65299	     	    37616	     	     1725
        0	     	        0	     	      306	     	    37613	     	     1743
        0	     	        0	     	      827	     	    38656	     	     1787
        0	     	        0	     	     1943	     	    40512	     	     1755
        0	     	        0	     	       54	     	    38623	     	     1758
        0	     	        0	     	     2318	     	    41277	     	     1754
        0	     	        0	     	      668	     	    37458	     	     1763
        0	     	        0	     	     1214	     	    37553	     	     1736
        0	     	        0	     	      974	     	    36982	     	     1810
        0	     	        0	     	     1347	     	    38034	     	     1792
        0	     	        0	     	      799	     	    37212	     	     1765
        0	     	        0	     	      635	     	    38732	     	     1833
        0	     	        0	     	      151	     	    35057	     	     1704
        0	     	        0	     	      178	     	    38191	     	     1726
        0	     	        0	     	      840	     	    38562	     	     1809
        0	     	        0	     	     2440	     	    43543	     	     1749
        0	     	        0	     	      451	     	    37514	     	     1695
        0	     	        0	     	      433	     	    37911	     	     1691
        0	     	        0	     	      699	     	    36771	     	     1749
        0	     	        0	     	      232	     	    37662	     	     1710
        0	     	        0	     	      998	     	    36790	     	     1784
        0	     	        0	     	      908	     	    37609	     	     1788
        0	     	        0	     	    65224	     	    35180	     	     1647
        0	     	        0	     	     1327	     	    37908	     	     1714
        0	     	        0	     	    65422	     	    37837	     	     1651
        0	     	        0	     	     1853	     	    42657	     	     1802
        0	     	        0	     	      688	     	    36770	     	     1772
        0	     	        0	     	      612	     	    38180	     	     1736
        0	     	        0	     	     2306	     	    41579	     	     1759
        0	     	        0	     	     1323	     	    38801	     	     1674
        0	     	        0	     	      780	     	    36571	     	     1766
        0	     	        0	     	     2648	     	    43910	     	     1757
        0	     	        0	     	      664	     	    37634	     	     1730
        0	     	        0	     	      940	     	    38672	     	     1766
        0	     	        0	     	    65440	     	    37624	     	     1771
        0	     	        0	     	      425	     	    37375	     	     1773
        0	     	        0	     	      787	     	    36719	     	     1738
        0	     	        0	     	      915	     	    37857	     	     1819
        0	     	        0	     	      359	     	    36989	     	     1720
        0	     	        0	     	     1311	     	    38017	     	     1781
        0	     	        0	     	      993	     	    37546	     	     1821
        0	     	        0	     	     2084	     	    41861	     	     1791
        0	     	        0	     	     1763	     	    37034	     	     1815
        0	     	        0	     	      556	     	    37933	     	     1754
        0	     	        0	     	      613	     	    37768	     	     1821
        0	     	        0	     	      902	     	    37812	     	     1752
        0	     	        0	     	      412	     	    37501	     	     1768
        0	     	        0	     	      875	     	    37464	     	     1819
        0	     	        0	     	      249	     	    38042	     	     1654
        0	     	        0	     	      715	     	    38075	     	     1760
        0	     	        0	     	      548	     	    38100	     	     1747
        0	     	        0	     	      605	     	    37778	     	     1748
        0	     	        0	     	      263	     	    38816	     	     1840
        0	     	        0	     	     1402	     	    37017	     	     1725
        0	     	        0	     	     1862	     	    41859	     	     1865
        0	     	        0	     	     2080	     	    41534	     	     1787
        0	     	        0	     	     1055	     	    38135	     	     1817
        0	     	        0	     	      766	     	    37122	     	     1708
        0	     	        0	     	       33	     	    37957	     	     1749
        0	     	        0	     	      622	     	    38232	     	     1765
        0	     	        0	     	      713	     	    39091	     	     1743
        0	     	        0	     	     3211	     	    44233	     	     1824
        0	     	        0	     	      987	     	    37131	     	     1716
        0	     	        0	     	      483	     	    38562	     	     1718
        0	     	        0	     	     1143	     	    38555	     	     1805
        0	     	        0	     	      772	     	    37782	     	     1766
        0	     	        0	     	      556	     	    38066	     	     1730
        0	     	        0	     	      870	     	    36777	     	     1701
        0	     	        0	     	      820	     	    37265	     	     1721
        0	     	        0	     	      152	     	    37869	     	     1734
        0	     	        0	     	       10	     	    36905	     	     1717
        0	     	        0	     	      615	     	    36741	     	     1747
        0	     	        0	     	      839	     	    39036	     	     1762
        0	     	        0	     	      946	     	    37996	     	     1738
        0	     	        0	     	       13	     	    36787	     	     1799
        0	     	        0	     	     1334	     	    42710	     	     1663
        0	     	        0	     	      396	     	    37050	     	     1757
        0	     	        0	     	      791	     	    39206	     	     1729
        0	     	        0	     	      272	     	    38315	     	     1737
        0	     	        0	     	      736	     	    38512	     	     1782
        0	     	        0	     	      590	     	    38079	     	     1665
        0	     	        0	     	     2440	     	    45302	     	     1751
        0	     	        0	     	       81	     	    37358	     	     1742
        0	     	        0	     	      764	     	    38066	     	     1851
        0	     	        0	     	     1044	     	    37076	     	     1755
        0	     	        0	     	      890	     	    38541	     	     1803
        0	     	        0	     	      384	     	    37143	     	     1770
        0	     	        0	     	      269	     	    36616	     	     1730
        0	     	        0	     	      355	     	    36287	     	     1797
        0	     	        0	     	       36	     	    35425	     	     1626
        0	     	        0	     	     1363	     	    37516	     	     1781
        0	     	        0	     	     3237	     	    45523	     	     1753
        0	     	        0	     	     1016	     	    37477	     	     1748
        0	     	        0	     	      905	     	    38658	     	     1771
        0	     	        0	     	      841	     	    37238	     	     1717
        0	     	        0	     	      687	     	    37453	     	     1785
        0	     	        0	     	     1529	     	    38503	     	     1736
        0	     	        0	     	      932	     	    38953	     	     1771
        0	     	        0	     	      741	     	    38135	     	     1778
        0	     	        0	     	      759	     	    37499	     	     1748
        0	     	        0	     	      633	     	    37880	     	     1766
        0	     	        0	     	     1020	     	    38113	     	     1804
