Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    59779	     	    37728	     	     1659
        0	     	        0	     	    59419	     	    37209	     	     1683
        0	     	        0	     	    59692	     	    37570	     	     1617
        0	     	        0	     	    59558	     	    36684	     	     1617
        0	     	        0	     	    59850	     	    38386	     	     1606
        0	     	        0	     	    59352	     	    37304	     	     1739
        0	     	        0	     	    59533	     	    38017	     	     1694
        0	     	        0	     	    59571	     	    36594	     	     1676
        0	     	        0	     	    58749	     	    37626	     	     1610
        0	     	        0	     	    59516	     	    37325	     	     1628
        0	     	        0	     	    59745	     	    37724	     	     1763
        0	     	        0	     	    58680	     	    37616	     	     1695
        0	     	        0	     	    59276	     	    37778	     	     1665
        0	     	        0	     	    61658	     	    41762	     	     1724
        0	     	        0	     	    60796	     	    42714	     	     1691
        0	     	        0	     	    59650	     	    36991	     	     1612
        0	     	        0	     	    59078	     	    36450	     	     1536
        0	     	        0	     	    59643	     	    38583	     	     1622
        0	     	        0	     	    60887	     	    42966	     	     1733
        0	     	        0	     	    58861	     	    34606	     	     1669
        0	     	        0	     	    60506	     	    41959	     	     1691
        0	     	        0	     	    60090	     	    36941	     	     1611
        0	     	        0	     	    59597	     	    38254	     	     1695
        0	     	        0	     	    59609	     	    37473	     	     1682
        0	     	        0	     	    59647	     	    36784	     	     1683
        0	     	        0	     	    58771	     	    37216	     	     1679
        0	     	        0	     	    59423	     	    37143	     	     1663
        0	     	        0	     	    59263	     	    37796	     	     1663
        0	     	        0	     	    58699	     	    37083	     	     1657
        0	     	        0	     	    59806	     	    37684	     	     1692
        0	     	        0	     	    60872	     	    41542	     	     1701
        0	     	        0	     	    59151	     	    37561	     	     1698
        0	     	        0	     	    59519	     	    37520	     	     1682
        0	     	        0	     	    59526	     	    38674	     	     1654
        0	     	        0	     	    59441	     	    39111	     	     1682
        0	     	        0	     	    59207	     	    37800	     	     1781
        0	     	        0	     	    59968	     	    37844	     	     1737
        0	     	        0	     	    59701	     	    36228	     	     1648
        0	     	        0	     	    59452	     	    37769	     	     1669
        0	     	        0	     	    59378	     	    39413	     	     1661
        0	     	        0	     	    59282	     	    37044	     	     1665
        0	     	        0	     	    59956	     	    37254	     	     1572
        0	     	        0	     	    59454	     	    37546	     	     1663
        0	     	        0	     	    59165	     	    36836	     	     1638
        0	     	        0	     	    59561	     	    37628	     	     1591
        0	     	        0	     	    59438	     	    37535	     	     1700
        0	     	        0	     	    59264	     	    37716	     	     1672
        0	     	        0	     	    59831	     	    37269	     	     1673
        0	     	        0	     	    59262	     	    37515	     	     1663
        0	     	        0	     	    59553	     	    38299	     	     1679
        0	     	        0	     	    59578	     	    37361	     	     1531
        0	     	        0	     	    59144	     	    37818	     	     1703
        0	     	        0	     	    59562	     	    37830	     	     1696
        0	     	        0	     	    59935	     	    37284	     	     1697
        0	     	        0	     	    59640	     	    37668	     	     1698
        0	     	        0	     	    58971	     	    37716	     	     1706
        0	     	        0	     	    59964	     	    38007	     	     1718
        0	     	        0	     	    59490	     	    37477	     	     1748
        0	     	        0	     	    59899	     	    36411	     	     1646
        0	     	        0	     	    59660	     	    37863	     	     1635
        0	     	        0	     	    59335	     	    37415	     	     1747
        0	     	        0	     	    59840	     	    37308	     	     1709
        0	     	        0	     	    61390	     	    42529	     	     1741
        0	     	        0	     	    59438	     	    38030	     	     1681
        0	     	        0	     	    58793	     	    37135	     	     1677
        0	     	        0	     	    59362	     	    37366	     	     1706
        0	     	        0	     	    59262	     	    37611	     	     1661
        0	     	        0	     	    59432	     	    38004	     	     1640
        0	     	        0	     	    59807	     	    36825	     	     1641
        0	     	        0	     	    59322	     	    38351	     	     1662
        0	     	        0	     	    59391	     	    36722	     	     1689
        0	     	        0	     	    59089	     	    38146	     	     1694
        0	     	        0	     	    60104	     	    42151	     	     1696
        0	     	        0	     	    59699	     	    37552	     	     1687
        0	     	        0	     	    59849	     	    36710	     	     1697
        0	     	        0	     	    59701	     	    37491	     	     1643
        0	     	        0	     	    59373	     	    38218	     	     1705
        0	     	        0	     	    58971	     	    38853	     	     1667
        0	     	        0	     	    59492	     	    38084	     	     1721
        0	     	        0	     	    60515	     	    38448	     	     1676
        0	     	        0	     	    59580	     	    36573	     	     1702
        0	     	        0	     	    59991	     	    36294	     	     1702
        0	     	        0	     	    59448	     	    37059	     	     1773
        0	     	        0	     	    59876	     	    37228	     	     1608
        0	     	        0	     	    59464	     	    38060	     	     1747
        0	     	        0	     	    59112	     	    38791	     	     1708
        0	     	        0	     	    59559	     	    37658	     	     1700
        0	     	        0	     	    59143	     	    37319	     	     1647
        0	     	        0	     	    60628	     	    42501	     	     1678
        0	     	        0	     	    59754	     	    37271	     	     1634
        0	     	        0	     	    59277	     	    38548	     	     1695
        0	     	        0	     	    59527	     	    37825	     	     1680
        0	     	        0	     	    60869	     	    42151	     	     1713
        0	     	        0	     	    59020	     	    37293	     	     1752
        0	     	        0	     	    59963	     	    37472	     	     1619
        0	     	        0	     	    59413	     	    36234	     	     1590
        0	     	        0	     	    61549	     	    42654	     	     1766
        0	     	        0	     	    59609	     	    37964	     	     1613
        0	     	        0	     	    59401	     	    37346	     	     1598
        0	     	        0	     	    60165	     	    37918	     	     1659
        0	     	        0	     	    60442	     	    41921	     	     1741
        0	     	        0	     	    58829	     	    34819	     	     1669
        0	     	        0	     	    61101	     	    40979	     	     1651
        0	     	        0	     	    59244	     	    37041	     	     1687
        0	     	        0	     	    59647	     	    37698	     	     1609
        0	     	        0	     	    58814	     	    37976	     	     1651
        0	     	        0	     	    59678	     	    38941	     	     1684
        0	     	        0	     	    58570	     	    36967	     	     1643
        0	     	        0	     	    59555	     	    36578	     	     1698
        0	     	        0	     	    59639	     	    37320	     	     1692
        0	     	        0	     	    59727	     	    37457	     	     1687
        0	     	        0	     	    59724	     	    36985	     	     1731
        0	     	        0	     	    60136	     	    41727	     	     1672
        0	     	        0	     	    59936	     	    37239	     	     1618
        0	     	        0	     	    59690	     	    37247	     	     1647
        0	     	        0	     	    59722	     	    37212	     	     1707
        0	     	        0	     	    59742	     	    39707	     	     1681
        0	     	        0	     	    59509	     	    37787	     	     1682
        0	     	        0	     	    59656	     	    37926	     	     1657
        0	     	        0	     	    59718	     	    37789	     	     1658
        0	     	        0	     	    59349	     	    37051	     	     1753
        0	     	        0	     	    58957	     	    34938	     	     1712
        0	     	        0	     	    59661	     	    37788	     	     1686
        0	     	        0	     	    59534	     	    38198	     	     1654
        0	     	        0	     	    59652	     	    38056	     	     1681
        0	     	        0	     	    59439	     	    36624	     	     1626
        0	     	        0	     	    59795	     	    38015	     	     1635
        0	     	        0	     	    59399	     	    37803	     	     1676
        0	     	        0	     	    59665	     	    37814	     	     1637
        0	     	        0	     	    59516	     	    38029	     	     1651
        0	     	        0	     	    59324	     	    37988	     	     1623
        0	     	        0	     	    59259	     	    38272	     	     1725
        0	     	        0	     	    60285	     	    41574	     	     1688
        0	     	        0	     	    59419	     	    39037	     	     1723
        0	     	        0	     	    59653	     	    36675	     	     1714
        0	     	        0	     	    59885	     	    37330	     	     1675
        0	     	        0	     	    59886	     	    37958	     	     1612
        0	     	        0	     	    59772	     	    37259	     	     1695
        0	     	        0	     	    59838	     	    38352	     	     1773
        0	     	        0	     	    59957	     	    38033	     	     1689
        0	     	        0	     	    60802	     	    40953	     	     1729
        0	     	        0	     	    59936	     	    37875	     	     1705
        0	     	        0	     	    59316	     	    37498	     	     1682
        0	     	        0	     	    60081	     	    36559	     	     1705
        0	     	        0	     	    59711	     	    38136	     	     1597
        0	     	        0	     	    59347	     	    37972	     	     1663
        0	     	        0	     	    60933	     	    42012	     	     1709
        0	     	        0	     	    59726	     	    36813	     	     1649
        0	     	        0	     	    59596	     	    37853	     	     1634
        0	     	        0	     	    60337	     	    39844	     	     1699
        0	     	        0	     	    61444	     	    42248	     	     1743
        0	     	        0	     	    59309	     	    39194	     	     1680
        0	     	        0	     	    60330	     	    37686	     	     1678
        0	     	        0	     	    59468	     	    38208	     	     1633
        0	     	        0	     	    59066	     	    37463	     	     1754
        0	     	        0	     	    59767	     	    36875	     	     1723
        0	     	        0	     	    59066	     	    37377	     	     1642
        0	     	        0	     	    59590	     	    36904	     	     1667
        0	     	        0	     	    59484	     	    37531	     	     1628
        0	     	        0	     	    59028	     	    34916	     	     1678
        0	     	        0	     	    59722	     	    37103	     	     1696
        0	     	        0	     	    59338	     	    37752	     	     1692
        0	     	        0	     	    61450	     	    41629	     	     1773
        0	     	        0	     	    59221	     	    38453	     	     1592
        0	     	        0	     	    59367	     	    37797	     	     1669
        0	     	        0	     	    60258	     	    36986	     	     1676
        0	     	        0	     	    59517	     	    37493	     	     1612
        0	     	        0	     	    59396	     	    38523	     	     1622
        0	     	        0	     	    58446	     	    36960	     	     1689
        0	     	        0	     	    58582	     	    38072	     	     1617
        0	     	        0	     	    60517	     	    40085	     	     1648
        0	     	        0	     	    58909	     	    38701	     	     1696
        0	     	        0	     	    59349	     	    37515	     	     1661
        0	     	        0	     	    59225	     	    38144	     	     1639
        0	     	        0	     	    59721	     	    36705	     	     1688
        0	     	        0	     	    59679	     	    36930	     	     1667
        0	     	        0	     	    59626	     	    38626	     	     1699
        0	     	        0	     	    59457	     	    37891	     	     1689
        0	     	        0	     	    59151	     	    38658	     	     1674
        0	     	        0	     	    59409	     	    37811	     	     1679
        0	     	        0	     	    59147	     	    37936	     	     1654
        0	     	        0	     	    59639	     	    38367	     	     1729
        0	     	        0	     	    59713	     	    37619	     	     1733
        0	     	        0	     	    59317	     	    37414	     	     1601
        0	     	        0	     	    61507	     	    42029	     	     1765
        0	     	        0	     	    59644	     	    37555	     	     1721
        0	     	        0	     	    59917	     	    37111	     	     1606
        0	     	        0	     	    59703	     	    38153	     	     1688
        0	     	        0	     	    58985	     	    38856	     	     1722
        0	     	        0	     	    59491	     	    37046	     	     1658
        0	     	        0	     	    59433	     	    37585	     	     1592
        0	     	        0	     	    60818	     	    40580	     	     1717
        0	     	        0	     	    60162	     	    36835	     	     1619
        0	     	        0	     	    59428	     	    36464	     	     1687
        0	     	        0	     	    59187	     	    38701	     	     1667
        0	     	        0	     	    59852	     	    38356	     	     1667
        0	     	        0	     	    59682	     	    38686	     	     1662
        0	     	        0	     	    59741	     	    37951	     	     1711
        0	     	        0	     	    60967	     	    41772	     	     1702
        0	     	        0	     	    59703	     	    38208	     	     1709
