Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	     3224	     	    37407	     	     1804
        0	     	        0	     	     3565	     	    37403	     	     1860
        0	     	        0	     	     3504	     	    36244	     	     1760
        0	     	        0	     	     2512	     	    35551	     	     1742
        0	     	        0	     	     3771	     	    36956	     	     1863
        0	     	        0	     	     3017	     	    37345	     	     1856
        0	     	        0	     	     3008	     	    39021	     	     1800
        0	     	        0	     	     4354	     	    36969	     	     1804
        0	     	        0	     	     3367	     	    37543	     	     1780
        0	     	        0	     	     3319	     	    38299	     	     1795
        0	     	        0	     	     3507	     	    36704	     	     1866
        0	     	        0	     	     3227	     	    38793	     	     1819
        0	     	        0	     	     3379	     	    37253	     	     1778
        0	     	        0	     	     3210	     	    37781	     	     1770
        0	     	        0	     	     3160	     	    37519	     	     1820
        0	     	        0	     	     2880	     	    37927	     	     1827
        0	     	        0	     	     4304	     	    37604	     	     1823
        0	     	        0	     	     3111	     	    37535	     	     1748
        0	     	        0	     	     4022	     	    37688	     	     1817
        0	     	        0	     	     3668	     	    38697	     	     1770
        0	     	        0	     	     3773	     	    37455	     	     1773
        0	     	        0	     	     3221	     	    37430	     	     1856
        0	     	        0	     	     3624	     	    38027	     	     1855
        0	     	        0	     	     2952	     	    37019	     	     1800
        0	     	        0	     	     2524	     	    36952	     	     1760
        0	     	        0	     	     3670	     	    36414	     	     1735
        0	     	        0	     	     3688	     	    36544	     	     1848
        0	     	        0	     	     3279	     	    35924	     	     1787
        0	     	        0	     	     3257	     	    36624	     	     1787
        0	     	        0	     	     3297	     	    38565	     	     1859
        0	     	        0	     	     3349	     	    36598	     	     1754
        0	     	        0	     	     3970	     	    36454	     	     1764
        0	     	        0	     	     3272	     	    37321	     	     1822
        0	     	        0	     	     3827	     	    37992	     	     1845
        0	     	        0	     	     3612	     	    37795	     	     1686
        0	     	        0	     	     3502	     	    37610	     	     1750
        0	     	        0	     	     3848	     	    40557	     	     1759
        0	     	        0	     	     3547	     	    38309	     	     1858
        0	     	        0	     	     3166	     	    37043	     	     1793
        0	     	        0	     	     3213	     	    33389	     	     1824
        0	     	        0	     	     5249	     	    42516	     	     1884
        0	     	        0	     	     3566	     	    37869	     	     1783
        0	     	        0	     	     4869	     	    41679	     	     1858
        0	     	        0	     	     3534	     	    36953	     	     1798
        0	     	        0	     	     3552	     	    36490	     	     1796
        0	     	        0	     	     3313	     	    36887	     	     1770
        0	     	        0	     	     3824	     	    36893	     	     1806
        0	     	        0	     	     3486	     	    37229	     	     1755
        0	     	        0	     	     3382	     	    36539	     	     1770
        0	     	        0	     	     3390	     	    36553	     	     1804
        0	     	        0	     	     2916	     	    36917	     	     1761
        0	     	        0	     	     3011	     	    38105	     	     1742
        0	     	        0	     	     3296	     	    35948	     	     1744
        0	     	        0	     	     3844	     	    36667	     	     1738
        0	     	        0	     	     3619	     	    37462	     	     1839
        0	     	        0	     	     3883	     	    36192	     	     1818
        0	     	        0	     	     5281	     	    41396	     	     1747
        0	     	        0	     	     3301	     	    37920	     	     1786
        0	     	        0	     	     3279	     	    36662	     	     1762
        0	     	        0	     	     3950	     	    39853	     	     1797
        0	     	        0	     	     3547	     	    38375	     	     1781
        0	     	        0	     	     3753	     	    36809	     	     1806
        0	     	        0	     	     3882	     	    36776	     	     1808
        0	     	        0	     	     4186	     	    37317	     	     1763
        0	     	        0	     	     3804	     	    36464	     	     1781
        0	     	        0	     	     3887	     	    36401	     	     1802
        0	     	        0	     	     3573	     	    37204	     	     1865
        0	     	        0	     	     3585	     	    37569	     	     1884
        0	     	        0	     	     3651	     	    36720	     	     1853
        0	     	        0	     	     3852	     	    37746	     	     1889
        0	     	        0	     	     3744	     	    37009	     	     1796
        0	     	        0	     	     4074	     	    37648	     	     1836
        0	     	        0	     	     4212	     	    37271	     	     1803
        0	     	        0	     	     3693	     	    36494	     	     1817
        0	     	        0	     	     3484	     	    36916	     	     1869
        0	     	        0	     	     2713	     	    36850	     	     1763
        0	     	        0	     	     3428	     	    38360	     	     1844
        0	     	        0	     	     3756	     	    38013	     	     1935
        0	     	        0	     	     3353	     	    37597	     	     1854
        0	     	        0	     	     3638	     	    37498	     	     1785
        0	     	        0	     	     3942	     	    38275	     	     1782
        0	     	        0	     	     3608	     	    37078	     	     1757
        0	     	        0	     	     3287	     	    37063	     	     1756
        0	     	        0	     	     3853	     	    36316	     	     1788
        0	     	        0	     	     3689	     	    36548	     	     1827
        0	     	        0	     	     3377	     	    36487	     	     1771
        0	     	        0	     	     2942	     	    37566	     	     1733
        0	     	        0	     	     3833	     	    37147	     	     1748
        0	     	        0	     	     5265	     	    41915	     	     1737
        0	     	        0	     	     3358	     	    36910	     	     1795
        0	     	        0	     	     4718	     	    39892	     	     1770
        0	     	        0	     	     3295	     	    36286	     	     1808
        0	     	        0	     	     3166	     	    37224	     	     1782
        0	     	        0	     	     3241	     	    35680	     	     1719
        0	     	        0	     	     3611	     	    38017	     	     1806
        0	     	        0	     	     3610	     	    38378	     	     1773
        0	     	        0	     	     3654	     	    38191	     	     1799
        0	     	        0	     	     3276	     	    37968	     	     1830
        0	     	        0	     	     4179	     	    39089	     	     1775
        0	     	        0	     	     3380	     	    37350	     	     1795
