Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	     7671	     	    39793	     	     1861
        0	     	        0	     	     8064	     	    38246	     	     1826
        0	     	        0	     	     8073	     	    38200	     	     1881
        0	     	        0	     	     7850	     	    37769	     	     1795
        0	     	        0	     	     8055	     	    39076	     	     1844
        0	     	        0	     	     8124	     	    39170	     	     1923
        0	     	        0	     	     7823	     	    38125	     	     1904
        0	     	        0	     	     8103	     	    37797	     	     1893
        0	     	        0	     	     7309	     	    37885	     	     1835
        0	     	        0	     	     6435	     	    35036	     	     1829
        0	     	        0	     	     9517	     	    42374	     	     1848
        0	     	        0	     	     7808	     	    37739	     	     1793
        0	     	        0	     	     7466	     	    38857	     	     1828
        0	     	        0	     	     7967	     	    37420	     	     1913
        0	     	        0	     	     9332	     	    42285	     	     1879
        0	     	        0	     	     8253	     	    38464	     	     1874
        0	     	        0	     	     8288	     	    38811	     	     1893
        0	     	        0	     	     7689	     	    37807	     	     1909
        0	     	        0	     	    10570	     	    45075	     	     1851
        0	     	        0	     	     8396	     	    37788	     	     1834
        0	     	        0	     	     9254	     	    42427	     	     1843
        0	     	        0	     	     8426	     	    37634	     	     1831
        0	     	        0	     	     9260	     	    42309	     	     1771
        0	     	        0	     	     7797	     	    37546	     	     1859
        0	     	        0	     	     9394	     	    43183	     	     1899
        0	     	        0	     	     8278	     	    38202	     	     1848
        0	     	        0	     	     7893	     	    37848	     	     1827
        0	     	        0	     	     7609	     	    35568	     	     1908
        0	     	        0	     	     9728	     	    42516	     	     1876
        0	     	        0	     	     7783	     	    37187	     	     1827
        0	     	        0	     	     9807	     	    41885	     	     1908
        0	     	        0	     	     7739	     	    37071	     	     1862
        0	     	        0	     	     8444	     	    37955	     	     1934
        0	     	        0	     	     8021	     	    37875	     	     1863
        0	     	        0	     	     8477	     	    38421	     	     1932
        0	     	        0	     	     7783	     	    38444	     	     1808
