Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    14093	     	    36655	     	     1966
        0	     	        0	     	    13786	     	    37563	     	     1930
        0	     	        0	     	    16161	     	    41021	     	     1967
        0	     	        0	     	    14313	     	    37838	     	     1944
        0	     	        0	     	    13862	     	    37819	     	     1872
        0	     	        0	     	    14230	     	    36683	     	     1969
        0	     	        0	     	    14183	     	    36827	     	     2026
        0	     	        0	     	    14769	     	    37496	     	     1940
        0	     	        0	     	    14278	     	    37221	     	     1924
        0	     	        0	     	    14667	     	    36469	     	     1959
        0	     	        0	     	    14998	     	    37477	     	     1976
        0	     	        0	     	    14313	     	    37682	     	     1951
        0	     	        0	     	    15661	     	    41913	     	     1984
        0	     	        0	     	    14282	     	    36485	     	     1936
        0	     	        0	     	    14414	     	    37403	     	     1884
        0	     	        0	     	    15577	     	    37630	     	     1921
        0	     	        0	     	    13696	     	    37320	     	     1971
        0	     	        0	     	    14562	     	    37811	     	     1986
        0	     	        0	     	    14962	     	    35907	     	     1861
        0	     	        0	     	    14625	     	    37118	     	     1896
        0	     	        0	     	    14375	     	    37194	     	     1869
        0	     	        0	     	    13569	     	    36562	     	     1935
        0	     	        0	     	    14297	     	    37557	     	     1940
        0	     	        0	     	    14164	     	    37154	     	     1886
        0	     	        0	     	    14037	     	    36538	     	     1962
        0	     	        0	     	    14635	     	    37351	     	     1956
        0	     	        0	     	    13917	     	    37121	     	     1985
        0	     	        0	     	    14918	     	    37511	     	     1924
        0	     	        0	     	    14354	     	    37440	     	     1969
        0	     	        0	     	    14137	     	    37005	     	     1942
        0	     	        0	     	    14644	     	    36598	     	     1949
        0	     	        0	     	    14182	     	    37683	     	     1973
        0	     	        0	     	    13874	     	    36477	     	     1885
        0	     	        0	     	    13483	     	    36474	     	     1909
        0	     	        0	     	    14090	     	    36947	     	     2027
        0	     	        0	     	    14599	     	    36495	     	     1847
        0	     	        0	     	    14165	     	    37359	     	     1970
        0	     	        0	     	    13544	     	    36995	     	     1957
        0	     	        0	     	    14062	     	    37760	     	     1914
        0	     	        0	     	    14624	     	    38128	     	     1959
        0	     	        0	     	    15987	     	    41976	     	     1935
        0	     	        0	     	    14040	     	    37837	     	     1975
        0	     	        0	     	    14400	     	    36000	     	     1981
        0	     	        0	     	    13584	     	    36956	     	     1983
        0	     	        0	     	    14980	     	    37663	     	     2014
        0	     	        0	     	    15408	     	    36610	     	     1970
        0	     	        0	     	    14365	     	    36653	     	     1912
        0	     	        0	     	    14474	     	    38018	     	     1956
        0	     	        0	     	    13665	     	    37770	     	     1920
        0	     	        0	     	    14022	     	    37878	     	     1909
        0	     	        0	     	    14311	     	    36965	     	     2032
        0	     	        0	     	    13825	     	    37742	     	     1852
        0	     	        0	     	    14208	     	    37137	     	     1937
        0	     	        0	     	    13695	     	    38324	     	     1966
        0	     	        0	     	    14353	     	    36645	     	     1946
        0	     	        0	     	    14716	     	    36322	     	     1906
        0	     	        0	     	    14076	     	    36295	     	     1927
        0	     	        0	     	    13956	     	    32876	     	     2025
        0	     	        0	     	    13984	     	    38121	     	     1967
        0	     	        0	     	    14472	     	    36676	     	     2057
        0	     	        0	     	    14216	     	    37640	     	     1896
        0	     	        0	     	    14106	     	    37331	     	     1948
        0	     	        0	     	    14223	     	    37129	     	     1937
        0	     	        0	     	    14491	     	    36612	     	     1903
        0	     	        0	     	    14106	     	    38116	     	     2013
        0	     	        0	     	    14521	     	    37073	     	     1883
        0	     	        0	     	    14335	     	    37302	     	     1913
        0	     	        0	     	    14240	     	    39198	     	     1922
        0	     	        0	     	    14736	     	    37519	     	     1929
        0	     	        0	     	    15037	     	    37541	     	     1989
        0	     	        0	     	    14845	     	    37657	     	     1973
        0	     	        0	     	    15049	     	    37562	     	     1969
        0	     	        0	     	    14258	     	    37340	     	     1936
        0	     	        0	     	    13797	     	    36910	     	     1974
        0	     	        0	     	    13982	     	    36784	     	     1931
        0	     	        0	     	    13825	     	    36897	     	     1934
        0	     	        0	     	    14906	     	    36695	     	     2072
        0	     	        0	     	    14602	     	    38518	     	     1987
        0	     	        0	     	    14697	     	    37120	     	     1923
        0	     	        0	     	    14062	     	    38104	     	     2061
        0	     	        0	     	    13905	     	    37287	     	     1898
        0	     	        0	     	    13919	     	    37168	     	     1990
        0	     	        0	     	    13833	     	    36808	     	     1938
        0	     	        0	     	    15004	     	    36865	     	     1970
        0	     	        0	     	    14629	     	    37171	     	     1897
        0	     	        0	     	    14318	     	    37411	     	     1972
        0	     	        0	     	    15053	     	    38041	     	     1971
        0	     	        0	     	    13788	     	    37939	     	     1970
        0	     	        0	     	    16117	     	    40882	     	     1970
        0	     	        0	     	    14214	     	    36560	     	     1955
        0	     	        0	     	    14545	     	    37630	     	     1889
        0	     	        0	     	    15513	     	    37338	     	     1879
        0	     	        0	     	    13843	     	    37330	     	     2032
        0	     	        0	     	    14799	     	    37264	     	     1953
        0	     	        0	     	    13689	     	    37728	     	     2007
        0	     	        0	     	    14318	     	    37064	     	     1956
        0	     	        0	     	    14564	     	    36542	     	     1974
        0	     	        0	     	    14273	     	    37150	     	     1965
        0	     	        0	     	    14337	     	    37811	     	     1915
        0	     	        0	     	    14752	     	    36728	     	     1929
