Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    11423	     	    34948	     	     1814
        0	     	        0	     	    11966	     	    35997	     	     1920
        0	     	        0	     	    12446	     	    35894	     	     1934
        0	     	        0	     	    11749	     	    35328	     	     1928
        0	     	        0	     	    11496	     	    36406	     	     1834
        0	     	        0	     	    13122	     	    39098	     	     1934
        0	     	        0	     	    11713	     	    35421	     	     1962
        0	     	        0	     	    11936	     	    35835	     	     1869
        0	     	        0	     	    11786	     	    34744	     	     1837
        0	     	        0	     	    11955	     	    35982	     	     1848
        0	     	        0	     	    13739	     	    38845	     	     1967
        0	     	        0	     	    11865	     	    35731	     	     1925
        0	     	        0	     	    11464	     	    33707	     	     1900
        0	     	        0	     	    11358	     	    35689	     	     1921
        0	     	        0	     	    11694	     	    35262	     	     1928
        0	     	        0	     	    11821	     	    36171	     	     1888
        0	     	        0	     	    12458	     	    35915	     	     1944
        0	     	        0	     	    10942	     	    36104	     	     1883
        0	     	        0	     	    11737	     	    36228	     	     1835
        0	     	        0	     	    12163	     	    35984	     	     1973
        0	     	        0	     	    11929	     	    34397	     	     1924
        0	     	        0	     	    12075	     	    35089	     	     1960
        0	     	        0	     	    11300	     	    34666	     	     1921
        0	     	        0	     	    12109	     	    35002	     	     1961
        0	     	        0	     	    11575	     	    35749	     	     1877
        0	     	        0	     	    12308	     	    36591	     	     1953
        0	     	        0	     	    12224	     	    35100	     	     1861
        0	     	        0	     	    11478	     	    35414	     	     1866
        0	     	        0	     	    12146	     	    34627	     	     1917
        0	     	        0	     	    11718	     	    35813	     	     1969
        0	     	        0	     	    11688	     	    35741	     	     1912
        0	     	        0	     	    12180	     	    36106	     	     1869
        0	     	        0	     	    12370	     	    35054	     	     1885
        0	     	        0	     	    12222	     	    37474	     	     1926
        0	     	        0	     	    11874	     	    34785	     	     1831
        0	     	        0	     	    11645	     	    35761	     	     1891
        0	     	        0	     	    13183	     	    39890	     	     1995
        0	     	        0	     	    11363	     	    35841	     	     1972
        0	     	        0	     	    13610	     	    39424	     	     1860
        0	     	        0	     	    11793	     	    36511	     	     1871
        0	     	        0	     	    11580	     	    36101	     	     1974
        0	     	        0	     	    11027	     	    36258	     	     1918
        0	     	        0	     	    12086	     	    35566	     	     1873
        0	     	        0	     	    11675	     	    36676	     	     1837
        0	     	        0	     	    11374	     	    36856	     	     1904
        0	     	        0	     	    11531	     	    36651	     	     1996
        0	     	        0	     	    12082	     	    35398	     	     1902
        0	     	        0	     	    11713	     	    36538	     	     1943
        0	     	        0	     	    13683	     	    41090	     	     1873
        0	     	        0	     	    12312	     	    35691	     	     1890
        0	     	        0	     	    11541	     	    35623	     	     1836
        0	     	        0	     	    11611	     	    35652	     	     1886
        0	     	        0	     	    11607	     	    36722	     	     1888
        0	     	        0	     	    11717	     	    36715	     	     1903
        0	     	        0	     	    13145	     	    40116	     	     1990
        0	     	        0	     	    12116	     	    35581	     	     1901
        0	     	        0	     	    11436	     	    36052	     	     1916
        0	     	        0	     	    11835	     	    35354	     	     1873
        0	     	        0	     	    13198	     	    40734	     	     1966
        0	     	        0	     	    11639	     	    36395	     	     1901
        0	     	        0	     	    12271	     	    35843	     	     1943
        0	     	        0	     	    12335	     	    36693	     	     1948
        0	     	        0	     	    11960	     	    35925	     	     1860
        0	     	        0	     	    12123	     	    36878	     	     1990
        0	     	        0	     	    14473	     	    45227	     	     1889
        0	     	        0	     	    12373	     	    35757	     	     1902
        0	     	        0	     	    11124	     	    37538	     	     1859
        0	     	        0	     	    12213	     	    35462	     	     1897
        0	     	        0	     	    12313	     	    34684	     	     1886
        0	     	        0	     	    11503	     	    37838	     	     1959
        0	     	        0	     	    11794	     	    36029	     	     1895
        0	     	        0	     	    12116	     	    35493	     	     1902
        0	     	        0	     	    11777	     	    36607	     	     1884
        0	     	        0	     	    12050	     	    36734	     	     1912
        0	     	        0	     	    11566	     	    35576	     	     1847
        0	     	        0	     	    11179	     	    35944	     	     1873
        0	     	        0	     	    11552	     	    36335	     	     1894
        0	     	        0	     	    11913	     	    36145	     	     1881
        0	     	        0	     	    11982	     	    36938	     	     1910
        0	     	        0	     	    12201	     	    36754	     	     1942
        0	     	        0	     	    11998	     	    35795	     	     1870
        0	     	        0	     	    11446	     	    36932	     	     1849
        0	     	        0	     	    11881	     	    37311	     	     1903
        0	     	        0	     	    11413	     	    36233	     	     1928
        0	     	        0	     	    13357	     	    39965	     	     2002
        0	     	        0	     	    11931	     	    36187	     	     1925
        0	     	        0	     	    11360	     	    35850	     	     1923
        0	     	        0	     	    11997	     	    35819	     	     1897
        0	     	        0	     	    11863	     	    36274	     	     1839
        0	     	        0	     	    12081	     	    36719	     	     1865
        0	     	        0	     	    11768	     	    35509	     	     1906
        0	     	        0	     	    11131	     	    36284	     	     1883
        0	     	        0	     	    13141	     	    41656	     	     1864
        0	     	        0	     	    11845	     	    36968	     	     1948
        0	     	        0	     	    11724	     	    35749	     	     1904
        0	     	        0	     	    12173	     	    36076	     	     1927
        0	     	        0	     	    12016	     	    37173	     	     1970
        0	     	        0	     	    11151	     	    35345	     	     1920
        0	     	        0	     	    11689	     	    36064	     	     1903
        0	     	        0	     	    12128	     	    35964	     	     1945
