Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    57042	     	    30484	     	     2487
        0	     	        0	     	    57351	     	    29547	     	     2463
        0	     	        0	     	    57754	     	    29750	     	     2493
        0	     	        0	     	    56650	     	    31102	     	     2484
        0	     	        0	     	    56978	     	    31037	     	     2442
        0	     	        0	     	    57490	     	    31145	     	     2420
        0	     	        0	     	    56539	     	    30299	     	     2418
        0	     	        0	     	    58397	     	    31023	     	     2582
        0	     	        0	     	    56727	     	    31114	     	     2540
        0	     	        0	     	    56044	     	    31443	     	     2458
        0	     	        0	     	    56045	     	    30415	     	     2428
        0	     	        0	     	    56909	     	    29954	     	     2438
        0	     	        0	     	    57096	     	    31067	     	     2508
        0	     	        0	     	    57358	     	    29861	     	     2561
        0	     	        0	     	    56764	     	    30326	     	     2534
        0	     	        0	     	    56392	     	    30543	     	     2461
        0	     	        0	     	    57162	     	    30339	     	     2523
        0	     	        0	     	    57527	     	    29109	     	     2511
        0	     	        0	     	    57384	     	    30389	     	     2546
        0	     	        0	     	    57843	     	    30456	     	     2411
