Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    53280	     	    36678	     	     1661
        0	     	        0	     	    52896	     	    37029	     	     1564
        0	     	        0	     	    52702	     	    37336	     	     1576
        0	     	        0	     	    53685	     	    37834	     	     1611
        0	     	        0	     	    53231	     	    37295	     	     1612
        0	     	        0	     	    52340	     	    37919	     	     1599
        0	     	        0	     	    53217	     	    36041	     	     1539
        0	     	        0	     	    55159	     	    44292	     	     1569
        0	     	        0	     	    53086	     	    36153	     	     1602
        0	     	        0	     	    55673	     	    45964	     	     1556
        0	     	        0	     	    52870	     	    36282	     	     1588
        0	     	        0	     	    53455	     	    41018	     	     1625
        0	     	        0	     	    53023	     	    37060	     	     1575
        0	     	        0	     	    55765	     	    45573	     	     1705
        0	     	        0	     	    53965	     	    37545	     	     1624
        0	     	        0	     	    53407	     	    40393	     	     1607
        0	     	        0	     	    53290	     	    37700	     	     1571
        0	     	        0	     	    54124	     	    41326	     	     1663
        0	     	        0	     	    52724	     	    35713	     	     1523
        0	     	        0	     	    52908	     	    36860	     	     1624
        0	     	        0	     	    52931	     	    36257	     	     1560
        0	     	        0	     	    53433	     	    36511	     	     1588
        0	     	        0	     	    53210	     	    36855	     	     1653
        0	     	        0	     	    53127	     	    37950	     	     1596
        0	     	        0	     	    53488	     	    37805	     	     1572
        0	     	        0	     	    52696	     	    37858	     	     1548
        0	     	        0	     	    53470	     	    37514	     	     1615
        0	     	        0	     	    54883	     	    41384	     	     1649
        0	     	        0	     	    53185	     	    37524	     	     1606
        0	     	        0	     	    53109	     	    36250	     	     1642
        0	     	        0	     	    53043	     	    37697	     	     1627
        0	     	        0	     	    52703	     	    36554	     	     1538
        0	     	        0	     	    53222	     	    37111	     	     1574
        0	     	        0	     	    52978	     	    36102	     	     1601
        0	     	        0	     	    52731	     	    37461	     	     1588
        0	     	        0	     	    53193	     	    36951	     	     1560
        0	     	        0	     	    52395	     	    34345	     	     1584
        0	     	        0	     	    54298	     	    41939	     	     1668
        0	     	        0	     	    53018	     	    37542	     	     1628
        0	     	        0	     	    52604	     	    37259	     	     1586
        0	     	        0	     	    53106	     	    35892	     	     1551
        0	     	        0	     	    53170	     	    37247	     	     1623
        0	     	        0	     	    53570	     	    37833	     	     1627
        0	     	        0	     	    52833	     	    36884	     	     1586
        0	     	        0	     	    52954	     	    37972	     	     1576
        0	     	        0	     	    52877	     	    35659	     	     1577
        0	     	        0	     	    52825	     	    35718	     	     1555
        0	     	        0	     	    53908	     	    36210	     	     1576
        0	     	        0	     	    53402	     	    36544	     	     1580
        0	     	        0	     	    53369	     	    36102	     	     1664
        0	     	        0	     	    53383	     	    36308	     	     1500
        0	     	        0	     	    52986	     	    36947	     	     1568
        0	     	        0	     	    53765	     	    36257	     	     1617
        0	     	        0	     	    52627	     	    37871	     	     1627
        0	     	        0	     	    52897	     	    37935	     	     1603
        0	     	        0	     	    52691	     	    37065	     	     1608
        0	     	        0	     	    52701	     	    38317	     	     1542
        0	     	        0	     	    53414	     	    38131	     	     1615
        0	     	        0	     	    53017	     	    37395	     	     1605
        0	     	        0	     	    52102	     	    36699	     	     1556
        0	     	        0	     	    53721	     	    37050	     	     1552
        0	     	        0	     	    52750	     	    36861	     	     1585
        0	     	        0	     	    53333	     	    36875	     	     1572
        0	     	        0	     	    53399	     	    37429	     	     1555
        0	     	        0	     	    53011	     	    36819	     	     1581
        0	     	        0	     	    52652	     	    36156	     	     1634
        0	     	        0	     	    52980	     	    37210	     	     1537
        0	     	        0	     	    52560	     	    36253	     	     1603
        0	     	        0	     	    53502	     	    35427	     	     1637
        0	     	        0	     	    52630	     	    36849	     	     1588
        0	     	        0	     	    53113	     	    36543	     	     1548
        0	     	        0	     	    52815	     	    36410	     	     1566
        0	     	        0	     	    53542	     	    37537	     	     1600
        0	     	        0	     	    53290	     	    37289	     	     1579
        0	     	        0	     	    53120	     	    36149	     	     1562
        0	     	        0	     	    54170	     	    41081	     	     1631
        0	     	        0	     	    52726	     	    37281	     	     1547
        0	     	        0	     	    52868	     	    36770	     	     1603
        0	     	        0	     	    53329	     	    36774	     	     1522
        0	     	        0	     	    53138	     	    37733	     	     1606
        0	     	        0	     	    53204	     	    37450	     	     1630
        0	     	        0	     	    53423	     	    36924	     	     1481
        0	     	        0	     	    52758	     	    38012	     	     1569
        0	     	        0	     	    52565	     	    36444	     	     1596
        0	     	        0	     	    53210	     	    35084	     	     1582
        0	     	        0	     	    52915	     	    37095	     	     1607
        0	     	        0	     	    52291	     	    36153	     	     1590
        0	     	        0	     	    53484	     	    37504	     	     1581
        0	     	        0	     	    52821	     	    36700	     	     1712
        0	     	        0	     	    53123	     	    37777	     	     1631
        0	     	        0	     	    52643	     	    38166	     	     1468
        0	     	        0	     	    52912	     	    36832	     	     1603
        0	     	        0	     	    52853	     	    36779	     	     1663
        0	     	        0	     	    52767	     	    37167	     	     1635
        0	     	        0	     	    53305	     	    37841	     	     1523
        0	     	        0	     	    52887	     	    37065	     	     1572
        0	     	        0	     	    53486	     	    36906	     	     1600
        0	     	        0	     	    53309	     	    34861	     	     1599
        0	     	        0	     	    54025	     	    40851	     	     1650
        0	     	        0	     	    52249	     	    36118	     	     1579
