Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    33564	     	    35022	     	     1268
        0	     	        0	     	    33935	     	    36562	     	     1329
        0	     	        0	     	    34068	     	    36848	     	     1396
        0	     	        0	     	    33786	     	    35783	     	     1351
        0	     	        0	     	    33608	     	    34873	     	     1343
        0	     	        0	     	    33586	     	    35528	     	     1360
        0	     	        0	     	    33761	     	    36313	     	     1298
        0	     	        0	     	    33461	     	    35613	     	     1279
        0	     	        0	     	    34098	     	    36061	     	     1259
        0	     	        0	     	    33994	     	    36841	     	     1356
        0	     	        0	     	    34491	     	    36799	     	     1339
        0	     	        0	     	    33955	     	    36612	     	     1311
        0	     	        0	     	    35048	     	    41270	     	     1384
        0	     	        0	     	    33388	     	    36756	     	     1316
        0	     	        0	     	    34315	     	    35800	     	     1363
        0	     	        0	     	    33226	     	    36234	     	     1296
        0	     	        0	     	    35193	     	    40690	     	     1363
        0	     	        0	     	    33788	     	    35505	     	     1310
        0	     	        0	     	    34304	     	    36496	     	     1371
        0	     	        0	     	    33427	     	    35241	     	     1324
        0	     	        0	     	    34531	     	    39599	     	     1279
        0	     	        0	     	    33528	     	    35617	     	     1286
        0	     	        0	     	    35374	     	    40148	     	     1296
        0	     	        0	     	    34127	     	    35949	     	     1294
        0	     	        0	     	    32954	     	    35430	     	     1325
        0	     	        0	     	    33949	     	    35834	     	     1317
        0	     	        0	     	    33729	     	    35982	     	     1320
        0	     	        0	     	    33554	     	    36999	     	     1326
        0	     	        0	     	    33647	     	    34357	     	     1305
        0	     	        0	     	    34037	     	    37640	     	     1273
        0	     	        0	     	    34224	     	    40413	     	     1358
        0	     	        0	     	    33639	     	    36192	     	     1289
        0	     	        0	     	    34301	     	    35057	     	     1307
        0	     	        0	     	    33877	     	    36076	     	     1327
        0	     	        0	     	    33910	     	    36990	     	     1310
        0	     	        0	     	    33999	     	    36326	     	     1319
        0	     	        0	     	    33625	     	    36544	     	     1337
        0	     	        0	     	    33747	     	    35726	     	     1308
        0	     	        0	     	    33312	     	    36807	     	     1317
        0	     	        0	     	    33658	     	    34105	     	     1326
        0	     	        0	     	    33905	     	    36527	     	     1309
