Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    49263	     	    36579	     	     1597
        0	     	        0	     	    49266	     	    36009	     	     1565
        0	     	        0	     	    50260	     	    37225	     	     1527
        0	     	        0	     	    49919	     	    36232	     	     1499
        0	     	        0	     	    49063	     	    33157	     	     1462
        0	     	        0	     	    49856	     	    35160	     	     1590
        0	     	        0	     	    49168	     	    35877	     	     1554
        0	     	        0	     	    50204	     	    34051	     	     1567
        0	     	        0	     	    49716	     	    35310	     	     1580
        0	     	        0	     	    49338	     	    35496	     	     1456
        0	     	        0	     	    49362	     	    36610	     	     1545
        0	     	        0	     	    49709	     	    35466	     	     1539
        0	     	        0	     	    49616	     	    34926	     	     1586
        0	     	        0	     	    49446	     	    36168	     	     1524
        0	     	        0	     	    51177	     	    41973	     	     1558
        0	     	        0	     	    50166	     	    34905	     	     1561
        0	     	        0	     	    48946	     	    35984	     	     1604
        0	     	        0	     	    49458	     	    35965	     	     1638
        0	     	        0	     	    49477	     	    36366	     	     1533
        0	     	        0	     	    49696	     	    35784	     	     1590
        0	     	        0	     	    49476	     	    36270	     	     1453
        0	     	        0	     	    49582	     	    35814	     	     1647
        0	     	        0	     	    49407	     	    34931	     	     1561
        0	     	        0	     	    49587	     	    36182	     	     1530
        0	     	        0	     	    50453	     	    40851	     	     1603
        0	     	        0	     	    49666	     	    34874	     	     1562
        0	     	        0	     	    50810	     	    35945	     	     1519
        0	     	        0	     	    49255	     	    35465	     	     1529
        0	     	        0	     	    49863	     	    36279	     	     1603
        0	     	        0	     	    49762	     	    35944	     	     1517
        0	     	        0	     	    50070	     	    35264	     	     1527
        0	     	        0	     	    48934	     	    36512	     	     1565
        0	     	        0	     	    49867	     	    35344	     	     1508
        0	     	        0	     	    49443	     	    35369	     	     1543
        0	     	        0	     	    49312	     	    35183	     	     1482
        0	     	        0	     	    49884	     	    35516	     	     1600
        0	     	        0	     	    49782	     	    34530	     	     1510
        0	     	        0	     	    49190	     	    35196	     	     1585
        0	     	        0	     	    51238	     	    41156	     	     1543
        0	     	        0	     	    49356	     	    35403	     	     1443
        0	     	        0	     	    50082	     	    36347	     	     1515
        0	     	        0	     	    49755	     	    35423	     	     1508
        0	     	        0	     	    50665	     	    37261	     	     1594
        0	     	        0	     	    49054	     	    36907	     	     1553
        0	     	        0	     	    51460	     	    40332	     	     1577
        0	     	        0	     	    49868	     	    35397	     	     1547
        0	     	        0	     	    48838	     	    36973	     	     1491
        0	     	        0	     	    50117	     	    35423	     	     1563
        0	     	        0	     	    49864	     	    35519	     	     1543
        0	     	        0	     	    49726	     	    35460	     	     1511
        0	     	        0	     	    50062	     	    35186	     	     1529
        0	     	        0	     	    49506	     	    35243	     	     1523
        0	     	        0	     	    49633	     	    36694	     	     1552
        0	     	        0	     	    50078	     	    36094	     	     1545
        0	     	        0	     	    49760	     	    35687	     	     1511
        0	     	        0	     	    49903	     	    34945	     	     1565
        0	     	        0	     	    50362	     	    36156	     	     1550
        0	     	        0	     	    49553	     	    36551	     	     1522
        0	     	        0	     	    49653	     	    37271	     	     1552
        0	     	        0	     	    49300	     	    36772	     	     1557
        0	     	        0	     	    49992	     	    35600	     	     1556
        0	     	        0	     	    49325	     	    35537	     	     1522
        0	     	        0	     	    50430	     	    35890	     	     1553
        0	     	        0	     	    49078	     	    35444	     	     1498
        0	     	        0	     	    50814	     	    40066	     	     1575
        0	     	        0	     	    49117	     	    35954	     	     1486
        0	     	        0	     	    49675	     	    35416	     	     1572
        0	     	        0	     	    49405	     	    36625	     	     1575
        0	     	        0	     	    51091	     	    40162	     	     1578
        0	     	        0	     	    49769	     	    35939	     	     1500
        0	     	        0	     	    49989	     	    35464	     	     1579
        0	     	        0	     	    49698	     	    36491	     	     1565
        0	     	        0	     	    49435	     	    37621	     	     1601
        0	     	        0	     	    49722	     	    35338	     	     1515
        0	     	        0	     	    52301	     	    44621	     	     1602
        0	     	        0	     	    49519	     	    35876	     	     1546
        0	     	        0	     	    49141	     	    35191	     	     1521
        0	     	        0	     	    49341	     	    36369	     	     1535
        0	     	        0	     	    48840	     	    36596	     	     1492
        0	     	        0	     	    50228	     	    36446	     	     1467
        0	     	        0	     	    50001	     	    34894	     	     1541
        0	     	        0	     	    49904	     	    35501	     	     1499
        0	     	        0	     	    49414	     	    35974	     	     1496
        0	     	        0	     	    49808	     	    35396	     	     1600
        0	     	        0	     	    51488	     	    43298	     	     1599
        0	     	        0	     	    49592	     	    36614	     	     1534
        0	     	        0	     	    49952	     	    35228	     	     1516
        0	     	        0	     	    49300	     	    37358	     	     1499
        0	     	        0	     	    49798	     	    36182	     	     1548
        0	     	        0	     	    50375	     	    35252	     	     1511
        0	     	        0	     	    50112	     	    35013	     	     1585
        0	     	        0	     	    49412	     	    35999	     	     1519
        0	     	        0	     	    50116	     	    37501	     	     1577
        0	     	        0	     	    49832	     	    35590	     	     1562
        0	     	        0	     	    50930	     	    40692	     	     1603
        0	     	        0	     	    49918	     	    35483	     	     1446
        0	     	        0	     	    49347	     	    34580	     	     1537
        0	     	        0	     	    50376	     	    39668	     	     1597
        0	     	        0	     	    49445	     	    36049	     	     1544
        0	     	        0	     	    49263	     	    36043	     	     1566
        0	     	        0	     	    50844	     	    40228	     	     1538
        0	     	        0	     	    49724	     	    35786	     	     1496
        0	     	        0	     	    49612	     	    37987	     	     1551
        0	     	        0	     	    49591	     	    37047	     	     1596
        0	     	        0	     	    50479	     	    40578	     	     1483
        0	     	        0	     	    49995	     	    35136	     	     1600
        0	     	        0	     	    49357	     	    35237	     	     1485
        0	     	        0	     	    49748	     	    36303	     	     1537
        0	     	        0	     	    49682	     	    36472	     	     1549
        0	     	        0	     	    49295	     	    36278	     	     1532
        0	     	        0	     	    51208	     	    40398	     	     1603
        0	     	        0	     	    49476	     	    34431	     	     1543
        0	     	        0	     	    49124	     	    35058	     	     1529
        0	     	        0	     	    49939	     	    35592	     	     1545
        0	     	        0	     	    50637	     	    38307	     	     1531
        0	     	        0	     	    49358	     	    35615	     	     1535
        0	     	        0	     	    49398	     	    35829	     	     1474
        0	     	        0	     	    49810	     	    36041	     	     1536
        0	     	        0	     	    51203	     	    39824	     	     1577
        0	     	        0	     	    49650	     	    35779	     	     1569
        0	     	        0	     	    49585	     	    36358	     	     1546
        0	     	        0	     	    50464	     	    36576	     	     1556
        0	     	        0	     	    49088	     	    35753	     	     1521
        0	     	        0	     	    49590	     	    35828	     	     1481
        0	     	        0	     	    49635	     	    36003	     	     1583
        0	     	        0	     	    49906	     	    35824	     	     1613
        0	     	        0	     	    49907	     	    36241	     	     1614
        0	     	        0	     	    49745	     	    35770	     	     1522
        0	     	        0	     	    49815	     	    35357	     	     1536
        0	     	        0	     	    49494	     	    36977	     	     1532
        0	     	        0	     	    51756	     	    39917	     	     1517
        0	     	        0	     	    50413	     	    36388	     	     1527
        0	     	        0	     	    49585	     	    34994	     	     1537
        0	     	        0	     	    49527	     	    35096	     	     1561
        0	     	        0	     	    50845	     	    40637	     	     1568
        0	     	        0	     	    50047	     	    35428	     	     1547
        0	     	        0	     	    51000	     	    40419	     	     1533
        0	     	        0	     	    50033	     	    36161	     	     1496
