Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    42233	     	    25670	     	     3057
        0	     	        0	     	    42883	     	    25471	     	     3015
        0	     	        0	     	    42999	     	    25573	     	     3178
        0	     	        0	     	    42163	     	    26017	     	     3139
        0	     	        0	     	    42850	     	    25851	     	     3176
        0	     	        0	     	    43605	     	    25569	     	     3068
        0	     	        0	     	    44038	     	    27243	     	     3204
        0	     	        0	     	    43295	     	    26641	     	     3092
        0	     	        0	     	    43152	     	    26097	     	     3152
        0	     	        0	     	    43409	     	    25067	     	     3196
        0	     	        0	     	    42654	     	    26844	     	     3083
        0	     	        0	     	    43583	     	    25820	     	     3113
        0	     	        0	     	    42648	     	    26780	     	     3244
        0	     	        0	     	    44430	     	    25659	     	     3110
        0	     	        0	     	    43135	     	    28202	     	     3128
        0	     	        0	     	    43391	     	    25824	     	     3120
        0	     	        0	     	    43764	     	    27346	     	     3103
        0	     	        0	     	    43944	     	    26736	     	     3189
        0	     	        0	     	    44413	     	    27666	     	     3229
        0	     	        0	     	    43310	     	    27240	     	     3093
        0	     	        0	     	    43898	     	    27136	     	     3108
        0	     	        0	     	    43826	     	    27442	     	     3127
        0	     	        0	     	    42610	     	    27367	     	     3064
        0	     	        0	     	    43602	     	    28264	     	     3158
        0	     	        0	     	    44254	     	    27925	     	     3172
        0	     	        0	     	    43324	     	    27802	     	     3134
        0	     	        0	     	    43027	     	    27252	     	     3036
        0	     	        0	     	    43339	     	    27732	     	     3172
        0	     	        0	     	    43495	     	    29608	     	     3181
        0	     	        0	     	    43430	     	    28249	     	     3171
        0	     	        0	     	    43341	     	    28086	     	     3189
        0	     	        0	     	    44183	     	    29377	     	     3118
        0	     	        0	     	    43273	     	    27206	     	     3091
        0	     	        0	     	    43810	     	    27836	     	     3202
        0	     	        0	     	    42835	     	    28038	     	     3231
        0	     	        0	     	    44756	     	    29909	     	     3053
        0	     	        0	     	    43528	     	    28347	     	     3122
        0	     	        0	     	    43266	     	    28459	     	     3226
        0	     	        0	     	    43810	     	    28184	     	     3203
        0	     	        0	     	    44265	     	    28328	     	     3168
        0	     	        0	     	    46418	     	    32775	     	     3242
        0	     	        0	     	    44318	     	    29321	     	     3148
        0	     	        0	     	    43474	     	    28311	     	     3203
        0	     	        0	     	    43981	     	    29328	     	     3200
        0	     	        0	     	    43957	     	    28339	     	     3292
        0	     	        0	     	    44048	     	    28474	     	     3158
        0	     	        0	     	    44089	     	    28199	     	     3145
        0	     	        0	     	    43959	     	    29907	     	     3064
        0	     	        0	     	    43107	     	    28338	     	     3128
        0	     	        0	     	    43603	     	    29705	     	     3299
        0	     	        0	     	    44797	     	    28210	     	     3184
        0	     	        0	     	    44072	     	    28428	     	     3190
        0	     	        0	     	    44525	     	    29193	     	     3149
        0	     	        0	     	    43297	     	    29371	     	     2956
        0	     	        0	     	    43769	     	    29422	     	     3193
        0	     	        0	     	    43400	     	    28924	     	     3220
        0	     	        0	     	    46476	     	    34147	     	     3121
        0	     	        0	     	    44160	     	    28635	     	     3218
        0	     	        0	     	    43924	     	    29299	     	     3218
        0	     	        0	     	    42979	     	    28767	     	     3191
        0	     	        0	     	    43288	     	    29618	     	     3129
