Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    55783	     	    30925	     	     2521
        0	     	        0	     	    56119	     	    29807	     	     2329
        0	     	        0	     	    55265	     	    30832	     	     2442
        0	     	        0	     	    56372	     	    29365	     	     2294
        0	     	        0	     	    55114	     	    30709	     	     2443
        0	     	        0	     	    56525	     	    30493	     	     2477
        0	     	        0	     	    55278	     	    29921	     	     2493
        0	     	        0	     	    56475	     	    31446	     	     2439
        0	     	        0	     	    55958	     	    30375	     	     2374
        0	     	        0	     	    55654	     	    29939	     	     2460
        0	     	        0	     	    56115	     	    31043	     	     2497
        0	     	        0	     	    55933	     	    31753	     	     2461
        0	     	        0	     	    55627	     	    30344	     	     2511
        0	     	        0	     	    56800	     	    31463	     	     2546
        0	     	        0	     	    56358	     	    30667	     	     2490
        0	     	        0	     	    55602	     	    30016	     	     2381
        0	     	        0	     	    55114	     	    31275	     	     2432
        0	     	        0	     	    55250	     	    29833	     	     2419
        0	     	        0	     	    56080	     	    30825	     	     2560
        0	     	        0	     	    54945	     	    29189	     	     2431
