Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    48979	     	     8099	     	     3123
        0	     	        0	     	    49232	     	     8281	     	     3046
        0	     	        0	     	    51299	     	    12388	     	     3083
        0	     	        0	     	    49321	     	     7809	     	     3056
        0	     	        0	     	    51561	     	    12679	     	     3135
        0	     	        0	     	    48726	     	    10552	     	     3059
        0	     	        0	     	    51574	     	    13977	     	     3143
        0	     	        0	     	    49432	     	     7989	     	     2982
        0	     	        0	     	    48870	     	     8978	     	     2994
        0	     	        0	     	    49529	     	    10837	     	     3039
        0	     	        0	     	    49853	     	     8945	     	     3091
        0	     	        0	     	    48831	     	     9854	     	     3017
        0	     	        0	     	    49606	     	     9499	     	     3070
        0	     	        0	     	    49831	     	    10084	     	     2979
        0	     	        0	     	    49806	     	     8838	     	     3028
        0	     	        0	     	    50626	     	    11486	     	     3082
        0	     	        0	     	    50548	     	    11052	     	     3074
        0	     	        0	     	    50210	     	    10894	     	     3150
        0	     	        0	     	    50148	     	    12572	     	     3162
        0	     	        0	     	    50539	     	    11706	     	     3134
        0	     	        0	     	    49494	     	    12085	     	     3053
        0	     	        0	     	    50868	     	    12159	     	     3061
        0	     	        0	     	    51069	     	    12337	     	     3059
        0	     	        0	     	    50807	     	    12018	     	     3129
        0	     	        0	     	    50088	     	    12023	     	     3112
        0	     	        0	     	    50691	     	    12906	     	     3097
        0	     	        0	     	    50232	     	    13039	     	     3170
        0	     	        0	     	    51169	     	    13106	     	     3120
        0	     	        0	     	    50334	     	    13234	     	     3158
        0	     	        0	     	    51613	     	    15696	     	     3289
        0	     	        0	     	    51315	     	    13941	     	     3093
        0	     	        0	     	    51169	     	    13333	     	     3155
        0	     	        0	     	    49958	     	    13734	     	     3086
        0	     	        0	     	    50512	     	    13756	     	     3171
        0	     	        0	     	    50712	     	    13855	     	     3159
        0	     	        0	     	    50098	     	    14781	     	     3146
        0	     	        0	     	    51243	     	    14705	     	     3214
        0	     	        0	     	    50988	     	    14657	     	     3199
        0	     	        0	     	    52911	     	    15096	     	     3172
        0	     	        0	     	    50720	     	    14211	     	     3061
        0	     	        0	     	    51521	     	    14911	     	     3065
        0	     	        0	     	    51872	     	    14421	     	     3154
        0	     	        0	     	    52893	     	    15584	     	     3201
        0	     	        0	     	    51871	     	    16782	     	     3288
        0	     	        0	     	    50988	     	    15293	     	     3069
        0	     	        0	     	    52097	     	    16696	     	     3111
        0	     	        0	     	    51966	     	    17042	     	     3158
        0	     	        0	     	    51718	     	    16651	     	     3190
        0	     	        0	     	    52759	     	    18182	     	     3232
        0	     	        0	     	    52123	     	    17205	     	     3119
        0	     	        0	     	    55292	     	    21750	     	     3163
        0	     	        0	     	    53112	     	    18487	     	     3290
        0	     	        0	     	    53630	     	    17369	     	     3245
        0	     	        0	     	    52114	     	    17077	     	     3100
        0	     	        0	     	    52338	     	    17704	     	     3211
        0	     	        0	     	    53623	     	    17858	     	     3300
        0	     	        0	     	    53197	     	    19506	     	     3178
        0	     	        0	     	    53338	     	    18478	     	     3186
        0	     	        0	     	    52739	     	    18200	     	     3172
        0	     	        0	     	    53415	     	    19765	     	     3235
        0	     	        0	     	    52692	     	    18068	     	     3224
        0	     	        0	     	    53786	     	    18782	     	     3171
        0	     	        0	     	    53397	     	    19368	     	     3262
        0	     	        0	     	    53441	     	    18982	     	     3183
        0	     	        0	     	    55210	     	    20992	     	     3304
        0	     	        0	     	    53934	     	    19303	     	     3188
        0	     	        0	     	    52795	     	    18666	     	     3186
        0	     	        0	     	    52416	     	    20507	     	     3126
        0	     	        0	     	    53657	     	    19627	     	     3226
        0	     	        0	     	    53520	     	    19927	     	     3191
        0	     	        0	     	    53724	     	    19887	     	     3170
        0	     	        0	     	    53116	     	    20694	     	     3183
        0	     	        0	     	    53738	     	    19947	     	     3183
        0	     	        0	     	    53181	     	    20638	     	     3271
        0	     	        0	     	    53805	     	    19665	     	     3250
        0	     	        0	     	    53998	     	    20363	     	     3249
        0	     	        0	     	    55409	     	    24215	     	     3308
        0	     	        0	     	    52681	     	    20404	     	     3197
        0	     	        0	     	    52493	     	    20039	     	     3218
        0	     	        0	     	    53734	     	    21295	     	     3162
        0	     	        0	     	    53822	     	    19910	     	     3220
        0	     	        0	     	    53954	     	    20492	     	     3185
        0	     	        0	     	    55466	     	    23204	     	     3310
        0	     	        0	     	    53474	     	    20703	     	     3185
        0	     	        0	     	    54899	     	    20941	     	     3241
        0	     	        0	     	    53411	     	    23363	     	     3123
        0	     	        0	     	    56246	     	    26200	     	     3319
        0	     	        0	     	    53807	     	    21849	     	     3252
        0	     	        0	     	    54177	     	    22437	     	     3124
        0	     	        0	     	    54393	     	    23067	     	     3298
        0	     	        0	     	    53217	     	    21640	     	     3199
        0	     	        0	     	    54182	     	    22819	     	     3354
        0	     	        0	     	    56637	     	    25184	     	     3317
        0	     	        0	     	    55035	     	    22249	     	     3273
        0	     	        0	     	    54254	     	    22482	     	     3296
        0	     	        0	     	    54817	     	    22294	     	     3340
        0	     	        0	     	    56780	     	    27132	     	     3280
        0	     	        0	     	    54583	     	    22394	     	     3226
        0	     	        0	     	    54196	     	    22723	     	     3276
        0	     	        0	     	    53741	     	    22912	     	     3277
