Entrada 1	     	Entrada 2	     	Entrada 3	     	Entrada 4	     	Coincidencias
        0	     	        0	     	    42119	     	    35447	     	     3204
        0	     	        0	     	    43272	     	    34914	     	     3219
        0	     	        0	     	    42806	     	    34783	     	     3163
        0	     	        0	     	    42327	     	    35547	     	     3195
        0	     	        0	     	    43007	     	    36248	     	     3246
        0	     	        0	     	    42555	     	    35633	     	     3261
        0	     	        0	     	    42107	     	    35765	     	     3125
        0	     	        0	     	    42784	     	    35482	     	     3234
        0	     	        0	     	    42283	     	    35639	     	     3180
        0	     	        0	     	    42890	     	    34357	     	     3162
        0	     	        0	     	    42440	     	    34305	     	     3177
        0	     	        0	     	    43270	     	    34701	     	     3210
        0	     	        0	     	    43402	     	    36448	     	     3237
        0	     	        0	     	    42114	     	    36154	     	     3165
        0	     	        0	     	    42664	     	    35598	     	     3193
        0	     	        0	     	    44203	     	    38194	     	     3182
        0	     	        0	     	    42683	     	    34529	     	     3095
        0	     	        0	     	    43347	     	    35852	     	     3122
        0	     	        0	     	    42870	     	    35558	     	     3171
        0	     	        0	     	    42625	     	    36165	     	     3184
        0	     	        0	     	    43444	     	    34862	     	     3264
        0	     	        0	     	    43646	     	    34659	     	     3215
        0	     	        0	     	    43593	     	    35596	     	     3127
        0	     	        0	     	    43486	     	    36120	     	     3167
        0	     	        0	     	    42334	     	    36593	     	     3244
        0	     	        0	     	    42716	     	    35061	     	     3229
        0	     	        0	     	    42154	     	    35599	     	     3205
        0	     	        0	     	    43274	     	    35365	     	     3086
        0	     	        0	     	    42411	     	    34382	     	     3153
        0	     	        0	     	    42555	     	    34355	     	     3141
        0	     	        0	     	    42981	     	    35111	     	     3133
        0	     	        0	     	    42316	     	    35651	     	     3258
        0	     	        0	     	    45397	     	    40128	     	     3198
        0	     	        0	     	    42598	     	    37168	     	     3086
        0	     	        0	     	    42429	     	    35411	     	     3193
        0	     	        0	     	    42069	     	    35411	     	     3118
        0	     	        0	     	    43396	     	    37966	     	     3128
        0	     	        0	     	    42206	     	    36282	     	     3229
        0	     	        0	     	    42192	     	    35150	     	     3152
        0	     	        0	     	    43161	     	    35287	     	     3204
        0	     	        0	     	    42375	     	    36110	     	     3266
        0	     	        0	     	    43164	     	    36660	     	     3144
        0	     	        0	     	    42605	     	    35536	     	     3197
        0	     	        0	     	    42462	     	    35322	     	     3149
        0	     	        0	     	    44021	     	    37218	     	     3225
        0	     	        0	     	    42783	     	    35291	     	     3180
        0	     	        0	     	    46280	     	    41910	     	     3174
        0	     	        0	     	    42315	     	    34912	     	     3116
        0	     	        0	     	    42783	     	    35807	     	     3155
        0	     	        0	     	    43471	     	    36363	     	     3190
        0	     	        0	     	    43525	     	    35532	     	     3321
        0	     	        0	     	    43674	     	    36545	     	     3237
        0	     	        0	     	    42960	     	    35930	     	     3067
        0	     	        0	     	    43702	     	    35535	     	     3189
        0	     	        0	     	    43344	     	    36162	     	     3211
        0	     	        0	     	    42364	     	    35667	     	     3228
        0	     	        0	     	    41991	     	    35743	     	     3151
        0	     	        0	     	    42652	     	    36364	     	     3233
        0	     	        0	     	    42780	     	    35121	     	     3115
        0	     	        0	     	    42553	     	    34808	     	     3211
        0	     	        0	     	    42346	     	    35362	     	     3163
        0	     	        0	     	    43396	     	    36784	     	     3127
        0	     	        0	     	    42672	     	    35743	     	     3194
        0	     	        0	     	    42902	     	    36299	     	     3131
        0	     	        0	     	    42438	     	    35320	     	     3131
        0	     	        0	     	    43031	     	    37036	     	     3259
        0	     	        0	     	    42424	     	    36272	     	     3161
        0	     	        0	     	    42821	     	    35308	     	     3231
        0	     	        0	     	    44569	     	    40130	     	     3206
        0	     	        0	     	    43820	     	    35591	     	     3123
        0	     	        0	     	    42658	     	    36016	     	     3222
        0	     	        0	     	    43201	     	    35288	     	     3193
        0	     	        0	     	    42597	     	    36212	     	     3248
        0	     	        0	     	    42538	     	    35416	     	     3121
        0	     	        0	     	    42914	     	    35305	     	     3259
        0	     	        0	     	    43044	     	    35798	     	     3210
        0	     	        0	     	    43029	     	    35606	     	     3323
        0	     	        0	     	    44633	     	    39165	     	     3218
        0	     	        0	     	    43303	     	    35845	     	     3225
        0	     	        0	     	    43015	     	    36668	     	     3176
        0	     	        0	     	    42450	     	    35828	     	     3205
        0	     	        0	     	    42157	     	    35807	     	     3250
        0	     	        0	     	    43852	     	    36513	     	     3144
        0	     	        0	     	    42374	     	    36559	     	     3094
        0	     	        0	     	    43043	     	    36038	     	     3246
        0	     	        0	     	    43648	     	    37164	     	     3204
        0	     	        0	     	    45086	     	    41042	     	     3254
        0	     	        0	     	    44917	     	    38578	     	     3307
        0	     	        0	     	    45363	     	    40677	     	     3252
        0	     	        0	     	    42422	     	    35615	     	     3200
        0	     	        0	     	    43430	     	    35427	     	     3150
        0	     	        0	     	    42938	     	    36174	     	     3186
        0	     	        0	     	    43481	     	    35201	     	     3145
        0	     	        0	     	    42529	     	    36079	     	     3206
        0	     	        0	     	    44131	     	    37911	     	     3237
        0	     	        0	     	    42671	     	    35660	     	     3222
        0	     	        0	     	    42810	     	    35902	     	     3204
        0	     	        0	     	    42255	     	    36663	     	     3223
        0	     	        0	     	    42831	     	    36633	     	     3281
        0	     	        0	     	    42844	     	    36160	     	     3197
